city,enrollment,vaccinated,school_year,year,vac_pct,geoid,male_pct,female_pct,under_5_pct,5_9_pct,10_14_pct,15_19_pct,20_24_pct,25_34_pct,35_44_pct,45_54_pct,55_59_pct,60_64_pct,65_74_pct,75_84_pct,85_over_pct,median_age,hispanic_latino_pct,white_pct,black_pct,aian_pct,asian_pct,nhopi_pct,other_pct,median_income,insurance_pct,private_insure_pct,public_insure_pct,no_insurance_pct
Rocklin,3359.0,3214.0,2016-2017,2017,95.68323905924382,1600000US0662364,48.2,51.8,4.7,7.3,8.7,8.7,5.9,10.9,14.2,16.3,6.9,4.7,6.4,3.3,1.9,37.7,12.8,71.0,1.7,0.5,8.6,0.1,10.7,84121.0,93.3,82.1,22.2,6.7
Rocklin,3359.0,3214.0,2016-2017,2017,95.68323905924382,1600000US0662364,48.2,51.8,4.7,7.3,8.7,8.7,5.9,10.9,14.2,16.3,6.9,4.7,6.4,3.3,1.9,37.7,12.8,71.0,1.7,0.5,8.6,0.1,10.7,84121.0,93.3,82.1,22.2,6.7
Rodeo,382.0,370.0,2016-2017,2017,96.8586387434555,1600000US0662490,46.6,53.4,7.2,6.5,4.8,5.0,9.6,15.3,11.4,12.9,7.5,6.3,7.9,2.6,2.9,36.4,29.2,27.2,11.8,1.1,21.5,0.2,15.5,70227.0,91.7,63.1,39.1,8.3
Rodeo,382.0,370.0,2016-2017,2017,96.8586387434555,1600000US0662490,46.6,53.4,7.2,6.5,4.8,5.0,9.6,15.3,11.4,12.9,7.5,6.3,7.9,2.6,2.9,36.4,29.2,27.2,11.8,1.1,21.5,0.2,15.5,70227.0,91.7,63.1,39.1,8.3
Rohnert Park,1355.0,1277.0,2016-2017,2017,94.24354243542436,1600000US0662546,46.4,53.6,6.4,4.8,4.9,6.1,13.1,16.6,11.4,13.8,6.3,5.6,6.3,2.9,1.7,33.6,23.5,64.1,1.4,0.1,5.8,0.1,9.7,60333.0,89.2,73.3,27.1,10.8
Rohnert Park,1355.0,1277.0,2016-2017,2017,94.24354243542436,1600000US0662546,46.4,53.6,6.4,4.8,4.9,6.1,13.1,16.6,11.4,13.8,6.3,5.6,6.3,2.9,1.7,33.6,23.5,64.1,1.4,0.1,5.8,0.1,9.7,60333.0,89.2,73.3,27.1,10.8
Rolling Hills Estates,775.0,735.0,2016-2017,2017,94.83870967741936,1600000US0662644,47.5,52.5,4.1,6.3,7.6,6.0,3.9,4.6,9.9,18.5,7.5,6.5,12.9,9.2,3.1,49.5,9.9,52.6,1.9,0.3,30.3,0.0,9.8,129728.0,94.9,83.5,27.5,5.1
Rolling Hills Estates,775.0,735.0,2016-2017,2017,94.83870967741936,1600000US0662644,47.5,52.5,4.1,6.3,7.6,6.0,3.9,4.6,9.9,18.5,7.5,6.5,12.9,9.2,3.1,49.5,9.9,52.6,1.9,0.3,30.3,0.0,9.8,129728.0,94.9,83.5,27.5,5.1
Romoland,546.0,536.0,2016-2017,2017,98.16849816849816,1600000US0662756,51.6,48.4,4.9,7.1,7.6,16.4,15.5,12.7,11.7,4.7,7.4,2.3,3.6,5.0,1.1,23.9,72.5,27.0,0.5,0.0,0.0,0.0,0.0,39123.0,67.9,23.1,46.5,32.1
Romoland,546.0,536.0,2016-2017,2017,98.16849816849816,1600000US0662756,51.6,48.4,4.9,7.1,7.6,16.4,15.5,12.7,11.7,4.7,7.4,2.3,3.6,5.0,1.1,23.9,72.5,27.0,0.5,0.0,0.0,0.0,0.0,39123.0,67.9,23.1,46.5,32.1
Rosamond,824.0,794.0,2016-2017,2017,96.35922330097088,1600000US0662826,52.0,48.0,6.8,7.3,7.6,7.5,9.7,14.0,13.8,14.7,6.4,4.3,4.9,2.5,0.5,33.2,35.2,44.2,10.2,0.8,3.5,0.1,12.0,61616.0,90.7,64.7,34.1,9.3
Rosamond,824.0,794.0,2016-2017,2017,96.35922330097088,1600000US0662826,52.0,48.0,6.8,7.3,7.6,7.5,9.7,14.0,13.8,14.7,6.4,4.3,4.9,2.5,0.5,33.2,35.2,44.2,10.2,0.8,3.5,0.1,12.0,61616.0,90.7,64.7,34.1,9.3
Rosemead,2540.0,2462.0,2016-2017,2017,96.92913385826772,1600000US0662896,49.7,50.3,5.7,4.7,5.6,7.1,6.8,13.3,13.0,15.8,7.1,5.9,8.0,4.5,2.4,40.7,34.6,4.2,0.2,0.1,59.9,0.2,1.6,45510.0,83.9,43.2,45.0,16.1
Rosemead,2540.0,2462.0,2016-2017,2017,96.92913385826772,1600000US0662896,49.7,50.3,5.7,4.7,5.6,7.1,6.8,13.3,13.0,15.8,7.1,5.9,8.0,4.5,2.4,40.7,34.6,4.2,0.2,0.1,59.9,0.2,1.6,45510.0,83.9,43.2,45.0,16.1
Roseville,6138.0,5885.0,2016-2017,2017,95.87813620071685,1600000US0662938,47.4,52.6,6.4,6.8,6.9,6.9,5.9,12.7,13.7,13.8,6.5,5.0,8.0,4.9,2.6,38.5,14.9,69.6,1.7,0.2,9.4,0.2,7.9,78446.0,93.1,80.2,25.7,6.9
Roseville,6138.0,5885.0,2016-2017,2017,95.87813620071685,1600000US0662938,47.4,52.6,6.4,6.8,6.9,6.9,5.9,12.7,13.7,13.8,6.5,5.0,8.0,4.9,2.6,38.5,14.9,69.6,1.7,0.2,9.4,0.2,7.9,78446.0,93.1,80.2,25.7,6.9
Ross,124.0,116.0,2016-2017,2017,93.54838709677419,1600000US0662980,51.3,48.7,3.9,8.5,10.7,6.4,6.0,4.2,10.9,14.7,7.1,8.1,10.2,7.7,1.6,44.4,4.4,86.8,3.4,0.0,2.6,1.4,3.0,199107.0,97.8,90.8,21.8,2.2
Ross,124.0,116.0,2016-2017,2017,93.54838709677419,1600000US0662980,51.3,48.7,3.9,8.5,10.7,6.4,6.0,4.2,10.9,14.7,7.1,8.1,10.2,7.7,1.6,44.4,4.4,86.8,3.4,0.0,2.6,1.4,3.0,199107.0,97.8,90.8,21.8,2.2
Rossmoor,27.0,25.0,2016-2017,2017,92.5925925925926,1600000US0663050,48.9,51.1,5.7,5.4,6.9,7.4,5.9,7.0,10.7,18.5,6.7,7.9,7.7,6.6,3.5,45.6,12.5,71.2,0.3,0.2,11.9,0.1,7.4,114457.0,95.4,87.0,21.6,4.6
Rossmoor,27.0,25.0,2016-2017,2017,92.5925925925926,1600000US0663050,48.9,51.1,5.7,5.4,6.9,7.4,5.9,7.0,10.7,18.5,6.7,7.9,7.7,6.6,3.5,45.6,12.5,71.2,0.3,0.2,11.9,0.1,7.4,114457.0,95.4,87.0,21.6,4.6
Rowland Heights,1408.0,1324.0,2016-2017,2017,94.0340909090909,1600000US0663218,49.4,50.6,5.1,4.6,4.4,5.9,7.1,14.5,12.6,14.5,7.4,7.2,9.7,4.8,2.1,41.6,27.9,10.6,1.0,0.2,58.8,0.2,2.6,62348.0,83.2,58.7,30.6,16.8
Rowland Heights,1408.0,1324.0,2016-2017,2017,94.0340909090909,1600000US0663218,49.4,50.6,5.1,4.6,4.4,5.9,7.1,14.5,12.6,14.5,7.4,7.2,9.7,4.8,2.1,41.6,27.9,10.6,1.0,0.2,58.8,0.2,2.6,62348.0,83.2,58.7,30.6,16.8
Running Springs,96.0,89.0,2016-2017,2017,92.70833333333334,1600000US0663316,49.1,50.9,5.1,6.6,7.6,6.1,5.3,10.3,13.2,14.3,9.1,8.1,10.1,3.6,0.8,41.6,9.9,82.4,2.7,0.0,0.8,0.4,7.8,62344.0,87.7,68.0,30.9,12.3
Running Springs,96.0,89.0,2016-2017,2017,92.70833333333334,1600000US0663316,49.1,50.9,5.1,6.6,7.6,6.1,5.3,10.3,13.2,14.3,9.1,8.1,10.1,3.6,0.8,41.6,9.9,82.4,2.7,0.0,0.8,0.4,7.8,62344.0,87.7,68.0,30.9,12.3
Rutherford,57.0,52.0,2016-2017,2017,91.22807017543859,1600000US0663400,54.1,45.9,19.3,0.0,0.0,7.4,0.0,22.2,0.0,0.0,17.8,6.7,4.4,22.2,0.0,58.3,62.2,37.8,0.0,0.0,0.0,0.0,0.0,51635.0,85.9,60.0,45.9,14.1
Rutherford,57.0,52.0,2016-2017,2017,91.22807017543859,1600000US0663400,54.1,45.9,19.3,0.0,0.0,7.4,0.0,22.2,0.0,0.0,17.8,6.7,4.4,22.2,0.0,58.3,62.2,37.8,0.0,0.0,0.0,0.0,0.0,51635.0,85.9,60.0,45.9,14.1
Sacramento,29494.0,28274.0,2016-2017,2017,95.86356547094324,1600000US0664000,48.7,51.3,6.8,6.9,6.2,6.3,7.8,17.3,13.1,12.1,5.9,5.4,6.9,3.4,1.8,34.2,28.1,33.6,13.2,0.3,18.1,1.5,9.8,52071.0,88.7,59.5,38.6,11.3
Sacramento,29494.0,28274.0,2016-2017,2017,95.86356547094324,1600000US0664000,48.7,51.3,6.8,6.9,6.2,6.3,7.8,17.3,13.1,12.1,5.9,5.4,6.9,3.4,1.8,34.2,28.1,33.6,13.2,0.3,18.1,1.5,9.8,52071.0,88.7,59.5,38.6,11.3
Salida,338.0,323.0,2016-2017,2017,95.56213017751479,1600000US0664210,49.0,51.0,7.0,7.5,9.5,10.8,6.5,13.9,15.6,12.8,5.6,4.0,5.4,1.5,0.1,30.8,50.4,40.9,0.9,0.5,3.8,0.6,5.9,71632.0,92.9,70.7,29.5,7.1
Salida,338.0,323.0,2016-2017,2017,95.56213017751479,1600000US0664210,49.0,51.0,7.0,7.5,9.5,10.8,6.5,13.9,15.6,12.8,5.6,4.0,5.4,1.5,0.1,30.8,50.4,40.9,0.9,0.5,3.8,0.6,5.9,71632.0,92.9,70.7,29.5,7.1
Salinas,6734.0,6516.0,2016-2017,2017,96.76269676269676,1600000US0664224,49.9,50.1,9.0,8.8,8.3,8.0,7.9,16.1,13.8,11.0,4.8,4.2,4.6,2.3,1.2,30.1,76.6,14.1,1.5,0.2,6.4,0.1,2.3000000000000003,52338.0,81.8,48.5,39.2,18.2
Salinas,6734.0,6516.0,2016-2017,2017,96.76269676269676,1600000US0664224,49.9,50.1,9.0,8.8,8.3,8.0,7.9,16.1,13.8,11.0,4.8,4.2,4.6,2.3,1.2,30.1,76.6,14.1,1.5,0.2,6.4,0.1,2.3000000000000003,52338.0,81.8,48.5,39.2,18.2
Salton City,137.0,133.0,2016-2017,2017,97.08029197080292,1600000US0664294,51.2,48.8,9.4,9.1,9.6,6.1,6.9,14.6,12.9,11.4,4.4,4.5,7.1,3.7,0.2,29.6,67.9,29.0,2.0,0.2,0.0,0.0,1.8,36274.0,76.7,33.2,49.2,23.3
Salton City,137.0,133.0,2016-2017,2017,97.08029197080292,1600000US0664294,51.2,48.8,9.4,9.1,9.6,6.1,6.9,14.6,12.9,11.4,4.4,4.5,7.1,3.7,0.2,29.6,67.9,29.0,2.0,0.2,0.0,0.0,1.8,36274.0,76.7,33.2,49.2,23.3
San Andreas,133.0,92.0,2016-2017,2017,69.17293233082707,1600000US0664420,55.0,45.0,4.8,10.5,5.3,1.9,6.1,12.8,13.7,7.8,13.7,4.2,9.7,5.7,3.8,41.6,2.6,79.2,2.2,0.6,2.2,3.8,18.8,41941.0,92.7,62.3,42.0,7.3
San Andreas,133.0,92.0,2016-2017,2017,69.17293233082707,1600000US0664420,55.0,45.0,4.8,10.5,5.3,1.9,6.1,12.8,13.7,7.8,13.7,4.2,9.7,5.7,3.8,41.6,2.6,79.2,2.2,0.6,2.2,3.8,18.8,41941.0,92.7,62.3,42.0,7.3
San Anselmo,687.0,651.0,2016-2017,2017,94.75982532751091,1600000US0664434,46.8,53.2,2.4,7.2,9.1,6.2,3.6,6.6,13.0,18.9,8.0,7.7,10.9,5.5,1.0,46.8,5.8,87.4,0.8,1.1,2.1,0.0,5.1,107818.0,95.7,87.1,22.6,4.3
San Anselmo,687.0,651.0,2016-2017,2017,94.75982532751091,1600000US0664434,46.8,53.2,2.4,7.2,9.1,6.2,3.6,6.6,13.0,18.9,8.0,7.7,10.9,5.5,1.0,46.8,5.8,87.4,0.8,1.1,2.1,0.0,5.1,107818.0,95.7,87.1,22.6,4.3
San Bernardino,11095.0,10749.0,2016-2017,2017,96.8814781433078,1600000US0665000,49.5,50.5,8.6,8.6,7.9,8.8,9.7,15.0,11.9,11.5,5.5,4.0,5.1,2.5,0.9,28.9,63.3,15.7,13.4,0.3,4.6,0.3,4.800000000000002,38456.0,81.4,37.8,49.3,18.6
San Bernardino,11095.0,10749.0,2016-2017,2017,96.8814781433078,1600000US0665000,49.5,50.5,8.6,8.6,7.9,8.8,9.7,15.0,11.9,11.5,5.5,4.0,5.1,2.5,0.9,28.9,63.3,15.7,13.4,0.3,4.6,0.3,4.800000000000002,38456.0,81.4,37.8,49.3,18.6
San Bruno,1859.0,1791.0,2016-2017,2017,96.34211941904249,1600000US0665028,50.0,50.0,6.5,5.4,5.2,4.8,5.7,15.9,14.4,16.1,6.9,5.4,7.2,4.7,1.7,39.2,27.9,35.1,1.5,0.1,27.8,3.0,8.4,89000.0,91.6,78.7,23.4,8.4
San Bruno,1859.0,1791.0,2016-2017,2017,96.34211941904249,1600000US0665028,50.0,50.0,6.5,5.4,5.2,4.8,5.7,15.9,14.4,16.1,6.9,5.4,7.2,4.7,1.7,39.2,27.9,35.1,1.5,0.1,27.8,3.0,8.4,89000.0,91.6,78.7,23.4,8.4
San Buenaventura (Ventura),5095.0,4882.0,2016-2017,2017,95.81943081452404,1600000US0665042,49.1,50.9,6.8,5.8,6.1,5.5,7.0,13.6,12.7,13.6,7.2,6.6,7.7,4.6,2.7,38.9,34.5,57.2,1.4,0.3,3.8,0.1,5.1,70541.0,89.5,68.4,32.6,10.5
San Buenaventura (Ventura),5095.0,4882.0,2016-2017,2017,95.81943081452404,1600000US0665042,49.1,50.9,6.8,5.8,6.1,5.5,7.0,13.6,12.7,13.6,7.2,6.6,7.7,4.6,2.7,38.9,34.5,57.2,1.4,0.3,3.8,0.1,5.1,70541.0,89.5,68.4,32.6,10.5
San Carlos,1517.0,1466.0,2016-2017,2017,96.6381015161503,1600000US0665070,48.1,51.9,6.4,7.9,6.5,5.0,3.5,8.9,15.6,16.3,8.5,6.7,8.0,4.5,2.1,42.7,10.1,71.0,0.9,0.0,13.3,0.2,8.9,135220.0,96.2,86.8,19.7,3.8
San Carlos,1517.0,1466.0,2016-2017,2017,96.6381015161503,1600000US0665070,48.1,51.9,6.4,7.9,6.5,5.0,3.5,8.9,15.6,16.3,8.5,6.7,8.0,4.5,2.1,42.7,10.1,71.0,0.9,0.0,13.3,0.2,8.9,135220.0,96.2,86.8,19.7,3.8
San Clemente,2577.0,2447.0,2016-2017,2017,94.95537446643384,1600000US0665084,49.8,50.2,5.1,6.1,7.7,6.7,5.4,9.8,13.6,15.6,7.8,6.8,8.9,4.6,2.1,42.4,18.6,72.9,0.5,0.1,3.4,0.7,7.4,97210.0,91.6,77.0,25.3,8.4
San Clemente,2577.0,2447.0,2016-2017,2017,94.95537446643384,1600000US0665084,49.8,50.2,5.1,6.1,7.7,6.7,5.4,9.8,13.6,15.6,7.8,6.8,8.9,4.6,2.1,42.4,18.6,72.9,0.5,0.1,3.4,0.7,7.4,97210.0,91.6,77.0,25.3,8.4
San Diego,51875.0,50076.0,2016-2017,2017,96.53204819277109,1600000US0666000,50.2,49.8,6.3,5.6,5.3,6.3,9.2,18.5,13.6,12.6,5.7,5.0,6.6,3.5,1.7,34.2,30.2,43.0,6.1,0.2,16.5,0.4,7.0,68117.0,87.8,68.3,28.2,12.2
San Diego,51875.0,50076.0,2016-2017,2017,96.53204819277109,1600000US0666000,50.2,49.8,6.3,5.6,5.3,6.3,9.2,18.5,13.6,12.6,5.7,5.0,6.6,3.5,1.7,34.2,30.2,43.0,6.1,0.2,16.5,0.4,7.0,68117.0,87.8,68.3,28.2,12.2
San Dimas,1642.0,1604.0,2016-2017,2017,97.6857490864799,1600000US0666070,46.7,53.3,5.3,5.2,5.6,6.8,7.8,11.5,11.4,15.0,6.3,7.0,10.9,4.7,2.6,42.1,32.7,47.1,2.8,0.3,13.7,0.1,6.7,79081.0,93.4,75.5,27.7,6.6
San Dimas,1642.0,1604.0,2016-2017,2017,97.6857490864799,1600000US0666070,46.7,53.3,5.3,5.2,5.6,6.8,7.8,11.5,11.4,15.0,6.3,7.0,10.9,4.7,2.6,42.1,32.7,47.1,2.8,0.3,13.7,0.1,6.7,79081.0,93.4,75.5,27.7,6.6
San Fernando,2226.0,2123.0,2016-2017,2017,95.37286612758311,1600000US0666140,51.5,48.5,6.8,7.9,7.7,8.0,7.8,16.9,15.1,12.6,5.0,3.8,5.4,2.0,1.1,32.2,91.6,4.6,1.5,0.5,1.0,0.7,0.1,55734.0,84.0,48.2,39.2,16.0
San Fernando,2226.0,2123.0,2016-2017,2017,95.37286612758311,1600000US0666140,51.5,48.5,6.8,7.9,7.7,8.0,7.8,16.9,15.1,12.6,5.0,3.8,5.4,2.0,1.1,32.2,91.6,4.6,1.5,0.5,1.0,0.7,0.1,55734.0,84.0,48.2,39.2,16.0
San Francisco,24397.0,23156.0,2016-2017,2017,94.91330901340329,1600000US0667000,51.0,49.0,4.6,3.7,3.3,3.6,6.2,22.7,16.1,13.6,6.1,5.9,7.6,4.4,2.3,38.4,15.3,41.2,5.1,0.2,33.5,0.3,8.3,87701.0,93.1,73.3,28.3,6.9
San Francisco,24397.0,23156.0,2016-2017,2017,94.91330901340329,1600000US0667000,51.0,49.0,4.6,3.7,3.3,3.6,6.2,22.7,16.1,13.6,6.1,5.9,7.6,4.4,2.3,38.4,15.3,41.2,5.1,0.2,33.5,0.3,8.3,87701.0,93.1,73.3,28.3,6.9
San Gabriel,1972.0,1909.0,2016-2017,2017,96.80527383367141,1600000US0667042,47.8,52.2,5.1,4.6,5.5,5.2,6.5,13.4,14.1,16.6,7.3,5.9,8.4,5.1,2.3,42.1,25.4,11.6,0.5,0.1,61.0,0.4,1.9,54015.0,84.3,52.7,36.6,15.7
San Gabriel,1972.0,1909.0,2016-2017,2017,96.80527383367141,1600000US0667042,47.8,52.2,5.1,4.6,5.5,5.2,6.5,13.4,14.1,16.6,7.3,5.9,8.4,5.1,2.3,42.1,25.4,11.6,0.5,0.1,61.0,0.4,1.9,54015.0,84.3,52.7,36.6,15.7
San Geronimo,32.0,30.0,2016-2017,2017,93.75,1600000US0667070,47.4,52.6,5.2,19.4,4.4,1.5,0.0,6.5,21.6,1.3,1.5,21.1,15.9,1.5,0.0,41.2,1.5,98.5,0.0,0.0,0.0,0.0,0.0,90556.0,94.5,69.7,39.0,5.5
San Geronimo,32.0,30.0,2016-2017,2017,93.75,1600000US0667070,47.4,52.6,5.2,19.4,4.4,1.5,0.0,6.5,21.6,1.3,1.5,21.1,15.9,1.5,0.0,41.2,1.5,98.5,0.0,0.0,0.0,0.0,0.0,90556.0,94.5,69.7,39.0,5.5
San Jacinto,2279.0,2214.0,2016-2017,2017,97.14787187362879,1600000US0667112,49.3,50.7,7.9,7.6,8.4,7.7,8.3,12.8,13.8,12.4,4.7,4.4,7.4,3.1,1.4,32.6,52.5,32.4,7.6,0.6,3.9,0.2,5.6,48382.0,84.2,48.2,43.8,15.8
San Jacinto,2279.0,2214.0,2016-2017,2017,97.14787187362879,1600000US0667112,49.3,50.7,7.9,7.6,8.4,7.7,8.3,12.8,13.8,12.4,4.7,4.4,7.4,3.1,1.4,32.6,52.5,32.4,7.6,0.6,3.9,0.2,5.6,48382.0,84.2,48.2,43.8,15.8
San Joaquin,307.0,294.0,2016-2017,2017,95.76547231270358,1600000US0667126,46.9,53.1,9.4,12.7,11.6,8.3,8.5,11.8,12.6,13.3,3.7,2.7,3.8,1.1,0.4,24.5,95.2,4.8,0.0,0.0,0.0,0.0,0.0,24234.0,78.2,20.5,61.4,21.8
San Joaquin,307.0,294.0,2016-2017,2017,95.76547231270358,1600000US0667126,46.9,53.1,9.4,12.7,11.6,8.3,8.5,11.8,12.6,13.3,3.7,2.7,3.8,1.1,0.4,24.5,95.2,4.8,0.0,0.0,0.0,0.0,0.0,24234.0,78.2,20.5,61.4,21.8
San Jose,39803.0,38529.0,2016-2017,2017,96.79923623847448,1600000US0668000,50.4,49.6,6.6,6.8,6.4,6.0,6.9,15.6,14.9,14.2,6.2,5.1,6.6,3.5,1.4,36.1,32.6,26.9,2.9,0.2,33.8,0.4,6.2,90303.0,90.8,69.2,29.0,9.2
San Jose,39803.0,38529.0,2016-2017,2017,96.79923623847448,1600000US0668000,50.4,49.6,6.6,6.8,6.4,6.0,6.9,15.6,14.9,14.2,6.2,5.1,6.6,3.5,1.4,36.1,32.6,26.9,2.9,0.2,33.8,0.4,6.2,90303.0,90.8,69.2,29.0,9.2
San Juan Bautista,110.0,102.0,2016-2017,2017,92.72727272727272,1600000US0668014,53.3,46.7,9.4,6.3,4.6,8.8,5.4,12.1,8.3,15.8,5.6,7.4,8.6,5.3,2.3,39.0,57.2,38.5,0.0,0.0,1.9,0.4,4.0,59643.0,91.4,62.3,41.5,8.6
San Juan Bautista,110.0,102.0,2016-2017,2017,92.72727272727272,1600000US0668014,53.3,46.7,9.4,6.3,4.6,8.8,5.4,12.1,8.3,15.8,5.6,7.4,8.6,5.3,2.3,39.0,57.2,38.5,0.0,0.0,1.9,0.4,4.0,59643.0,91.4,62.3,41.5,8.6
San Juan Capistrano,2367.0,2145.0,2016-2017,2017,90.62103929024082,1600000US0668028,48.5,51.5,6.2,6.3,6.8,7.4,6.6,10.0,10.4,14.9,7.4,6.8,8.5,5.8,2.8,42.2,37.1,57.5,0.0,0.6,2.8,0.1,2.7,79393.0,84.9,63.7,31.9,15.1
San Juan Capistrano,2367.0,2145.0,2016-2017,2017,90.62103929024082,1600000US0668028,48.5,51.5,6.2,6.3,6.8,7.4,6.6,10.0,10.4,14.9,7.4,6.8,8.5,5.8,2.8,42.2,37.1,57.5,0.0,0.6,2.8,0.1,2.7,79393.0,84.9,63.7,31.9,15.1
San Leandro,3061.0,2964.0,2016-2017,2017,96.83110094740282,1600000US0668084,49.2,50.8,5.0,6.0,6.0,5.5,6.8,13.4,13.9,16.1,6.8,6.5,7.7,3.9,2.6,40.8,27.4,23.8,11.5,0.4,32.1,0.9,7.3,64065.0,90.1,67.6,32.9,9.9
San Leandro,3061.0,2964.0,2016-2017,2017,96.83110094740282,1600000US0668084,49.2,50.8,5.0,6.0,6.0,5.5,6.8,13.4,13.9,16.1,6.8,6.5,7.7,3.9,2.6,40.8,27.4,23.8,11.5,0.4,32.1,0.9,7.3,64065.0,90.1,67.6,32.9,9.9
San Lorenzo,1337.0,1294.0,2016-2017,2017,96.78384442782348,1600000US0668112,48.5,51.5,5.1,5.7,6.0,7.4,6.9,13.2,13.7,13.8,7.7,6.4,8.0,3.8,2.1,40.3,37.4,29.2,5.1,0.2,23.0,0.8,7.9,83288.0,92.6,74.6,28.4,7.4
San Lorenzo,1337.0,1294.0,2016-2017,2017,96.78384442782348,1600000US0668112,48.5,51.5,5.1,5.7,6.0,7.4,6.9,13.2,13.7,13.8,7.7,6.4,8.0,3.8,2.1,40.3,37.4,29.2,5.1,0.2,23.0,0.8,7.9,83288.0,92.6,74.6,28.4,7.4
San Luis Obispo,1790.0,1707.0,2016-2017,2017,95.3631284916201,1600000US0668154,52.0,48.0,3.7,3.7,3.3,8.3,29.3,14.0,8.0,8.6,4.5,4.8,5.5,3.9,2.4,26.1,16.7,72.9,2.1,0.2,5.2,0.0,5.7,47777.0,91.9,80.6,21.8,8.1
San Luis Obispo,1790.0,1707.0,2016-2017,2017,95.3631284916201,1600000US0668154,52.0,48.0,3.7,3.7,3.3,8.3,29.3,14.0,8.0,8.6,4.5,4.8,5.5,3.9,2.4,26.1,16.7,72.9,2.1,0.2,5.2,0.0,5.7,47777.0,91.9,80.6,21.8,8.1
San Marcos,4388.0,4261.0,2016-2017,2017,97.10574293527803,1600000US0668196,49.1,50.9,7.1,8.8,7.6,6.9,6.9,13.4,16.3,12.4,5.3,4.3,6.5,3.0,1.6,34.6,35.8,48.5,3.0,0.3,8.5,0.7,6.300000000000002,63960.0,87.2,67.7,26.9,12.8
San Marcos,4388.0,4261.0,2016-2017,2017,97.10574293527803,1600000US0668196,49.1,50.9,7.1,8.8,7.6,6.9,6.9,13.4,16.3,12.4,5.3,4.3,6.5,3.0,1.6,34.6,35.8,48.5,3.0,0.3,8.5,0.7,6.300000000000002,63960.0,87.2,67.7,26.9,12.8
San Marino,651.0,638.0,2016-2017,2017,98.0030721966206,1600000US0668224,50.0,50.0,4.0,6.6,9.0,6.2,4.1,6.0,11.2,17.2,8.5,8.0,10.8,5.5,3.1,46.7,8.8,32.6,1.3,0.0,54.8,0.2,4.699999999999998,139792.0,96.4,86.0,21.2,3.6
San Marino,651.0,638.0,2016-2017,2017,98.0030721966206,1600000US0668224,50.0,50.0,4.0,6.6,9.0,6.2,4.1,6.0,11.2,17.2,8.5,8.0,10.8,5.5,3.1,46.7,8.8,32.6,1.3,0.0,54.8,0.2,4.699999999999998,139792.0,96.4,86.0,21.2,3.6
San Martin,99.0,97.0,2016-2017,2017,97.97979797979798,1600000US0668238,52.6,47.4,4.3,7.5,5.6,7.7,7.4,7.7,10.9,18.5,6.6,7.0,11.0,4.6,1.4,43.5,43.8,42.0,0.4,0.0,6.4,3.5,7.699999999999998,108611.0,91.3,66.3,36.4,8.7
San Martin,99.0,97.0,2016-2017,2017,97.97979797979798,1600000US0668238,52.6,47.4,4.3,7.5,5.6,7.7,7.4,7.7,10.9,18.5,6.6,7.0,11.0,4.6,1.4,43.5,43.8,42.0,0.4,0.0,6.4,3.5,7.699999999999998,108611.0,91.3,66.3,36.4,8.7
San Mateo,4375.0,4219.0,2016-2017,2017,96.43428571428572,1600000US0668252,48.9,51.1,6.7,6.1,4.9,5.0,5.2,15.7,16.0,14.1,6.0,5.4,7.4,4.8,2.7,38.9,26.8,44.2,2.0,0.2,20.8,1.6,8.5,95667.0,92.7,74.7,29.1,7.3
San Mateo,4375.0,4219.0,2016-2017,2017,96.43428571428572,1600000US0668252,48.9,51.1,6.7,6.1,4.9,5.0,5.2,15.7,16.0,14.1,6.0,5.4,7.4,4.8,2.7,38.9,26.8,44.2,2.0,0.2,20.8,1.6,8.5,95667.0,92.7,74.7,29.1,7.3
San Pablo,1304.0,1266.0,2016-2017,2017,97.08588957055214,1600000US0668294,50.0,50.0,6.7,7.3,7.0,7.7,8.5,15.1,13.8,13.6,5.9,4.4,5.6,3.3,1.2,33.4,57.4,8.8,12.7,0.3,16.8,0.4,7.1,45503.0,81.1,49.1,38.7,18.9
San Pablo,1304.0,1266.0,2016-2017,2017,97.08588957055214,1600000US0668294,50.0,50.0,6.7,7.3,7.0,7.7,8.5,15.1,13.8,13.6,5.9,4.4,5.6,3.3,1.2,33.4,57.4,8.8,12.7,0.3,16.8,0.4,7.1,45503.0,81.1,49.1,38.7,18.9
San Rafael,3173.0,3027.0,2016-2017,2017,95.39867633154742,1600000US0668364,50.1,49.9,6.0,5.9,5.8,5.4,5.0,12.7,13.5,14.9,6.9,6.2,9.0,5.5,3.2,41.9,29.0,57.3,2.3,0.1,6.8,0.2,7.5,81360.0,89.9,68.2,35.2,10.1
San Rafael,3173.0,3027.0,2016-2017,2017,95.39867633154742,1600000US0668364,50.1,49.9,6.0,5.9,5.8,5.4,5.0,12.7,13.5,14.9,6.9,6.2,9.0,5.5,3.2,41.9,29.0,57.3,2.3,0.1,6.8,0.2,7.5,81360.0,89.9,68.2,35.2,10.1
San Ramon,4131.0,4039.0,2016-2017,2017,97.77293633502784,1600000US0668378,50.1,49.9,6.2,9.2,9.4,6.7,3.7,9.5,19.1,17.2,5.6,4.2,5.8,2.7,0.8,38.3,7.9,42.1,2.2,0.3,42.1,0.3,9.8,134188.0,96.9,90.3,12.9,3.1
