city,enrollment,vaccinated,s_year,vac_pct,geoid
Hayfork,60.0,47.0,2013,78.33333333333333,1600000US0632562
Hayward,5569.0,5396.0,2013,96.89351768719699,1600000US0633000
Healdsburg,740.0,693.0,2013,93.64864864864865,1600000US0633056
Heber,339.0,334.0,2013,98.52507374631269,1600000US0633084
Hemet,4003.0,3848.0,2013,96.12790407194603,1600000US0633182
Herald,104.0,97.0,2013,93.26923076923077,1600000US0633294
Hercules,589.0,585.0,2013,99.32088285229203,1600000US0633308
Herlong,52.0,44.0,2013,84.61538461538461,1600000US0633336
Hermosa Beach,445.0,370.0,2013,83.14606741573034,1600000US0633364
Hesperia,4098.0,3988.0,2013,97.31576378721327,1600000US0633434
Hickman,229.0,182.0,2013,79.47598253275109,1600000US0633504
Highland,2325.0,2265.0,2013,97.41935483870968,1600000US0633588
Hillsborough,839.0,826.0,2013,98.45053635280095,1600000US0633798
Hilmar-Irwin,435.0,422.0,2013,97.01149425287356,1600000US0633861
Hollister,2122.0,2072.0,2013,97.64373232799247,1600000US0634120
Holtville,324.0,321.0,2013,99.07407407407408,1600000US0634246
Hughson,475.0,454.0,2013,95.57894736842105,1600000US0634904
Huntington Beach,8030.0,7469.0,2013,93.01369863013699,1600000US0636000
Huntington Park,3697.0,3447.0,2013,93.23776034622668,1600000US0636056
Huron,465.0,461.0,2013,99.13978494623656,1600000US0636084
Hydesville,35.0,32.0,2013,91.42857142857143,1600000US0636126
Idyllwild-Pine Cove,74.0,67.0,2013,90.54054054054053,1600000US0636203
Imperial,775.0,767.0,2013,98.96774193548387,1600000US0636280
Imperial Beach,1061.0,872.0,2013,82.186616399623,1600000US0636294
Indian Wells,113.0,103.0,2013,91.1504424778761,1600000US0636434
Indio,3132.0,3067.0,2013,97.92464878671775,1600000US0636448
Industry,322.0,322.0,2013,100.0,1600000US0636490
Inglewood,3936.0,3694.0,2013,93.85162601626016,1600000US0636546
Inverness,17.0,11.0,2013,64.70588235294117,1600000US0636616
Inyokern,58.0,45.0,2013,77.58620689655173,1600000US0636658
Ione,116.0,104.0,2013,89.65517241379311,1600000US0636672
Irvine,9063.0,8539.0,2013,94.21825002758469,1600000US0636770
Irwindale,232.0,221.0,2013,95.25862068965517,1600000US0636826
Isleton,23.0,21.0,2013,91.30434782608695,1600000US0636882
Ivanhoe,161.0,151.0,2013,93.7888198757764,1600000US0636910
Jackson,525.0,466.0,2013,88.76190476190476,1600000US0636980
Jamestown,158.0,123.0,2013,77.84810126582279,1600000US0637106
Jamul,281.0,251.0,2013,89.32384341637011,1600000US0637120
Janesville,97.0,86.0,2013,88.65979381443299,1600000US0637134
Joshua Tree,102.0,94.0,2013,92.15686274509804,1600000US0637554
Julian,487.0,361.0,2013,74.12731006160165,1600000US0637582
Jurupa Valley,1906.0,1871.0,2013,98.16369359916055,1600000US0637692
Kelseyville,332.0,318.0,2013,95.78313253012048,1600000US0638044
Kensington,295.0,278.0,2013,94.23728813559322,1600000US0638086
Kentfield,430.0,406.0,2013,94.41860465116278,1600000US0638114
Kenwood,45.0,40.0,2013,88.88888888888889,1600000US0638156
Kerman,1110.0,1080.0,2013,97.2972972972973,1600000US0638226
Kernville,26.0,25.0,2013,96.15384615384616,1600000US0638310
Kettleman City,88.0,88.0,2013,100.0,1600000US0638394
Keyes,204.0,192.0,2013,94.11764705882352,1600000US0638422
King City,921.0,915.0,2013,99.3485342019544,1600000US0638520
Kings Beach,208.0,143.0,2013,68.75,1600000US0638548
Kingsburg,1040.0,960.0,2013,92.3076923076923,1600000US0638562
Klamath,28.0,14.0,2013,50.0,1600000US0638702
Knights Landing,66.0,61.0,2013,92.42424242424242,1600000US0638800
Knightsen,102.0,101.0,2013,99.01960784313727,1600000US0638772
La Canada Flintridge,1698.0,1615.0,2013,95.11189634864546,1600000US0639003
La Crescenta-Montrose,1673.0,1602.0,2013,95.75612671846982,1600000US0639045
La Habra,2303.0,2234.0,2013,97.00390794615718,1600000US0639290
La Habra Heights,196.0,194.0,2013,98.9795918367347,1600000US0639304
La Honda,24.0,21.0,2013,87.5,1600000US0639318
La Mesa,2966.0,2811.0,2013,94.77410654079569,1600000US0640004
La Mirada,1577.0,1503.0,2013,95.30754597336716,1600000US0640032
La Palma,1017.0,993.0,2013,97.6401179941003,1600000US0640256
La Puente,4198.0,4068.0,2013,96.90328727965698,1600000US0640340
La Quinta,997.0,976.0,2013,97.89368104312939,1600000US0640354
La Selva Beach,43.0,41.0,2013,95.34883720930233,1600000US0640508
La Verne,1060.0,1034.0,2013,97.54716981132076,1600000US0640830
Ladera Ranch,1566.0,1429.0,2013,91.25159642401022,1600000US0639114
Lafayette,1801.0,1680.0,2013,93.28151027207106,1600000US0639122
Laguna Beach,1029.0,909.0,2013,88.33819241982506,1600000US0639178
Laguna Hills,407.0,372.0,2013,91.4004914004914,1600000US0639220
Laguna Niguel,2273.0,1980.0,2013,87.10954685437747,1600000US0639248
Laguna Woods,99.0,94.0,2013,94.94949494949495,1600000US0639259
Lake Arrowhead,470.0,417.0,2013,88.72340425531915,1600000US0639444
Lake Elsinore,2910.0,2841.0,2013,97.62886597938144,1600000US0639486
Lake Forest,2647.0,2412.0,2013,91.12202493388743,1600000US0639496
Lake Hughes,63.0,54.0,2013,85.71428571428571,1600000US0639556
Lake Isabella,260.0,249.0,2013,95.76923076923077,1600000US0639570
Lake Mathews,11.0,0.0,2013,0.0,1600000US0639645
Lakeport,304.0,283.0,2013,93.0921052631579,1600000US0639710
Lakeside,1723.0,1597.0,2013,92.6871735345328,1600000US0639766
Lakewood,2780.0,2670.0,2013,96.0431654676259,1600000US0639892
Lamont,926.0,919.0,2013,99.24406047516199,1600000US0640088
Lancaster,6890.0,6614.0,2013,95.99419448476053,1600000US0640130
Larkspur,406.0,382.0,2013,94.08866995073892,1600000US0640438
Las Flores (Orange County),457.0,446.0,2013,97.59299781181619,1600000US0640526
Lathrop,695.0,692.0,2013,99.568345323741,1600000US0640704
Laton,190.0,186.0,2013,97.89473684210527,1600000US0640746
Lawndale,1218.0,1190.0,2013,97.70114942528735,1600000US0640886
Laytonville,79.0,63.0,2013,79.74683544303798,1600000US0640928
Le Grand,131.0,131.0,2013,100.0,1600000US0641040
Lebec,115.0,101.0,2013,87.82608695652175,1600000US0640956
Lee Vining,16.0,16.0,2013,100.0,1600000US0640998
Lemon Cove,62.0,55.0,2013,88.70967741935483,1600000US0641110
Lemon Grove,1318.0,1288.0,2013,97.72382397572079,1600000US0641124
Lemoore,1367.0,1341.0,2013,98.09802487198245,1600000US0641152
Lemoore Station,215.0,211.0,2013,98.13953488372093,1600000US0641166
Lennox,1892.0,1878.0,2013,99.2600422832981,1600000US0641180
Leona Valley,10.0,9.0,2013,90.0,1600000US0641208
Lewiston,18.0,16.0,2013,88.88888888888889,1600000US0641278
Lincoln,1822.0,1548.0,2013,84.9615806805708,1600000US0641474
Linden,137.0,136.0,2013,99.27007299270073,1600000US0641670
Lindsay,1033.0,1019.0,2013,98.64472410454985,1600000US0641712
Litchfield,35.0,30.0,2013,85.71428571428571,1600000US0641782
Littlerock,318.0,310.0,2013,97.48427672955975,1600000US0641880
Live Oak,908.0,884.0,2013,97.3568281938326,1600000US0641922
Live Oak,908.0,884.0,2013,97.3568281938326,1600000US0641936
Livermore,3639.0,3448.0,2013,94.75130530365486,1600000US0641992
Livingston,876.0,868.0,2013,99.08675799086758,1600000US0642006
Lockeford,103.0,99.0,2013,96.11650485436894,1600000US0642104
Lockwood,26.0,25.0,2013,96.15384615384616,1600000US0642146
Lodi,3253.0,3173.0,2013,97.54073163233939,1600000US0642202
Loleta,26.0,19.0,2013,73.07692307692307,1600000US0642328
Loma Linda,425.0,404.0,2013,95.05882352941177,1600000US0642370
Lomita,780.0,668.0,2013,85.64102564102564,1600000US0642468
Lompoc,1474.0,1437.0,2013,97.48982360922659,1600000US0642524
London,67.0,67.0,2013,100.0,1600000US0642566
Lone Pine,103.0,102.0,2013,99.02912621359224,1600000US0642580
Long Beach,19443.0,18547.0,2013,95.39165766599804,1600000US0643000
Loomis,663.0,619.0,2013,93.36349924585218,1600000US0643140
Los Alamitos,2172.0,2088.0,2013,96.13259668508287,1600000US0643224
Los Alamos,56.0,50.0,2013,89.28571428571429,1600000US0643252
Los Altos,2660.0,2575.0,2013,96.80451127819549,1600000US0643280
Los Altos Hills,208.0,200.0,2013,96.15384615384616,1600000US0643294
Los Angeles,144774.0,134365.0,2013,92.81017309737936,1600000US0644000
Los Banos,1284.0,1248.0,2013,97.19626168224299,1600000US0644028
Los Gatos,2414.0,2310.0,2013,95.69179784589892,1600000US0644112
Los Molinos,156.0,144.0,2013,92.3076923076923,1600000US0644140
Los Olivos,122.0,109.0,2013,89.34426229508196,1600000US0644168
Los Osos,478.0,430.0,2013,89.9581589958159,1600000US0644182
Lost Hills,168.0,160.0,2013,95.23809523809523,1600000US0644280
Lower Lake,217.0,200.0,2013,92.16589861751152,1600000US0644350
Loyalton,77.0,77.0,2013,100.0,1600000US0644364
Lucerne,88.0,65.0,2013,73.86363636363636,1600000US0644406
Lucerne Valley,118.0,111.0,2013,94.0677966101695,1600000US0644420
Lynwood,3342.0,3199.0,2013,95.7211250748055,1600000US0644574
Macdoel,29.0,29.0,2013,100.0,1600000US0644812
Madera,4886.0,4724.0,2013,96.6844044207941,1600000US0645022
Madison,35.0,32.0,2013,91.42857142857143,1600000US0645064
Magalia,207.0,183.0,2013,88.40579710144928,1600000US0645120
Malibu,516.0,390.0,2013,75.5813953488372,1600000US0645246
Mammoth Lakes,231.0,214.0,2013,92.64069264069265,1600000US0645358
Manhattan Beach,2452.0,2315.0,2013,94.41272430668842,1600000US0645400
Manteca,3402.0,3311.0,2013,97.32510288065843,1600000US0645484
Maricopa,97.0,94.0,2013,96.90721649484536,1600000US0645736
Marin City,76.0,71.0,2013,93.42105263157895,1600000US0645820
Marina,589.0,560.0,2013,95.07640067911714,1600000US0645778
Marina del Rey,200.0,187.0,2013,93.5,1600000US0645806
Mariposa,146.0,122.0,2013,83.56164383561644,1600000US0645932
Markleeville,32.0,29.0,2013,90.625,1600000US0645988
Martinez,1306.0,1257.0,2013,96.24808575803982,1600000US0646114
Marysville,1525.0,1359.0,2013,89.11475409836066,1600000US0646170
Mather,98.0,92.0,2013,93.87755102040816,1600000US0646226
Maxwell,69.0,67.0,2013,97.10144927536231,1600000US0646338
Maywood,864.0,823.0,2013,95.25462962962963,1600000US0646492
McArthur,77.0,74.0,2013,96.1038961038961,1600000US0644700
McCloud,27.0,19.0,2013,70.37037037037037,1600000US0644784
McFarland,671.0,663.0,2013,98.80774962742176,1600000US0644826
McKinleyville,437.0,391.0,2013,89.47368421052632,1600000US0644910
Meadow Vista,210.0,157.0,2013,74.76190476190476,1600000US0646632
Mecca,368.0,367.0,2013,99.72826086956522,1600000US0646660
Mendocino,108.0,81.0,2013,75.0,1600000US0646814
Mendota,717.0,715.0,2013,99.72105997210599,1600000US0646828
Menifee,2534.0,2420.0,2013,95.50118389897395,1600000US0646842
Menlo Park,2403.0,2287.0,2013,95.17270079067832,1600000US0646870
Mentone,128.0,116.0,2013,90.625,1600000US0646884
Merced,4898.0,4706.0,2013,96.08003266639444,1600000US0646898
Meridian,12.0,12.0,2013,100.0,1600000US0646926
Middletown,287.0,247.0,2013,86.06271777003485,1600000US0647332
Midway City,571.0,564.0,2013,98.77408056042032,1600000US0647430
Mill Valley,1553.0,1450.0,2013,93.36767546683838,1600000US0647710
Millbrae,929.0,896.0,2013,96.44779332615715,1600000US0647486
Millville,74.0,60.0,2013,81.08108108108108,1600000US0647724
Milpitas,3158.0,3004.0,2013,95.12349588347055,1600000US0647766
Miranda,11.0,7.0,2013,63.63636363636363,1600000US0648060
Mission Hills,181.0,167.0,2013,92.26519337016575,1600000US0648186
Mission Viejo,4328.0,3927.0,2013,90.7347504621072,1600000US0648256
Modesto,10832.0,10371.0,2013,95.74409158050221,1600000US0648354
Mojave,255.0,233.0,2013,91.37254901960785,1600000US0648452
Mokelumne Hill,12.0,9.0,2013,75.0,1600000US0648480
Monrovia,1511.0,1457.0,2013,96.42620780939775,1600000US0648648
Montague,116.0,111.0,2013,95.6896551724138,1600000US0648690
Montara,85.0,77.0,2013,90.58823529411765,1600000US0648760
Montclair,1906.0,1878.0,2013,98.53095487932843,1600000US0648788
Monte Rio,42.0,37.0,2013,88.09523809523809,1600000US0648928
Montebello,2361.0,2307.0,2013,97.712833545108,1600000US0648816
Monterey,1052.0,1000.0,2013,95.05703422053232,1600000US0648872
Monterey Park,2176.0,2119.0,2013,97.38051470588235,1600000US0648914
Moorpark,1573.0,1507.0,2013,95.8041958041958,1600000US0649138
Moraga,963.0,925.0,2013,96.0539979231568,1600000US0649187
Moreno Valley,8096.0,7887.0,2013,97.41847826086956,1600000US0649270
Morgan Hill,1768.0,1685.0,2013,95.30542986425338,1600000US0649278
Morongo Valley,40.0,40.0,2013,100.0,1600000US0649348
Morro Bay,159.0,144.0,2013,90.56603773584906,1600000US0649362
Mount Hermon,31.0,29.0,2013,93.54838709677419,1600000US0649796
Mount Shasta,266.0,210.0,2013,78.94736842105263,1600000US0649852
Mountain House,500.0,479.0,2013,95.8,1600000US0649582
Mountain View,5360.0,5090.0,2013,94.96268656716418,1600000US0649651
Mountain View,5360.0,5090.0,2013,94.96268656716418,1600000US0649670
Murphys,77.0,64.0,2013,83.11688311688312,1600000US0650034
Murrieta,5546.0,5190.0,2013,93.58095924990984,1600000US0650076
Napa,3755.0,3573.0,2013,95.15312916111851,1600000US0650258
National City,2622.0,2599.0,2013,99.12280701754386,1600000US0650398
Needles,218.0,208.0,2013,95.41284403669725,1600000US0650734
Nevada City,650.0,392.0,2013,60.30769230769231,1600000US0650874
New Cuyama,38.0,37.0,2013,97.36842105263158,1600000US0651028
Newark,2318.0,2185.0,2013,94.26229508196722,1600000US0650916
Newcastle,149.0,124.0,2013,83.22147651006712,1600000US0651000
Newell,19.0,19.0,2013,100.0,1600000US0651042
Newman,567.0,520.0,2013,91.71075837742504,1600000US0651140
Newport Beach,3097.0,2861.0,2013,92.37972231191476,1600000US0651182
Niland,39.0,39.0,2013,100.0,1600000US0651392
Nipomo,341.0,317.0,2013,92.96187683284457,1600000US0651476
Norco,1066.0,1004.0,2013,94.18386491557223,1600000US0651560
North Highlands,1857.0,1477.0,2013,79.53688745288099,1600000US0651924
North Tustin,104.0,79.0,2013,75.96153846153845,1600000US0652379
Norwalk,3850.0,3775.0,2013,98.05194805194806,1600000US0652526
Novato,2334.0,2265.0,2013,97.04370179948586,1600000US0652582
Nuevo,586.0,577.0,2013,98.46416382252559,1600000US0652624
Oak Hills,38.0,37.0,2013,97.36842105263158,1600000US0652760
Oak Park,683.0,602.0,2013,88.14055636896046,1600000US0653116
Oak View,65.0,59.0,2013,90.76923076923077,1600000US0653182
Oakdale,1258.0,1212.0,2013,96.34340222575517,1600000US0652694
Oakhurst,339.0,274.0,2013,80.8259587020649,1600000US0652764
Oakland,14403.0,12997.0,2013,90.238144830938,1600000US0653000
Oakley,1596.0,1517.0,2013,95.0501253132832,1600000US0653070
Occidental,54.0,36.0,2013,66.66666666666666,1600000US0653266
Oceano,267.0,264.0,2013,98.87640449438202,1600000US0653294
Oceanside,7740.0,7255.0,2013,93.73385012919897,1600000US0653322
Ojai,876.0,652.0,2013,74.42922374429224,1600000US0653476
Olivehurst,735.0,697.0,2013,94.82993197278911,1600000US0653714
Ontario,5992.0,5878.0,2013,98.09746328437917,1600000US0653896
Orange,5339.0,5056.0,2013,94.6993819067241,1600000US0653980
Orange Cove,735.0,728.0,2013,99.04761904761905,1600000US0654008
Orangevale,1624.0,1444.0,2013,88.91625615763546,1600000US0654092
Orcutt,375.0,357.0,2013,95.19999999999999,1600000US0654120
Orinda,918.0,891.0,2013,97.05882352941177,1600000US0654232
Orland,539.0,527.0,2013,97.77365491651206,1600000US0654274
Orosi,688.0,688.0,2013,100.0,1600000US0654372
Oroville,1882.0,1747.0,2013,92.82678002125398,1600000US0654386
Oxnard,10331.0,10131.0,2013,98.06407898557738,1600000US0654652
Pacific Grove,456.0,363.0,2013,79.60526315789474,1600000US0654848
Pacifica,1283.0,1227.0,2013,95.6352299298519,1600000US0654806
Palermo,211.0,201.0,2013,95.260663507109,1600000US0655086
Palm Desert,1842.0,1752.0,2013,95.11400651465797,1600000US0655184
Palm Springs,1419.0,1326.0,2013,93.44608879492601,1600000US0655254
Palmdale,8081.0,7848.0,2013,97.11669347852988,1600000US0655156
Palo Alto,4398.0,4107.0,2013,93.38335607094133,1600000US0655282
Palo Cedro,276.0,236.0,2013,85.5072463768116,1600000US0655296
Palos Verdes Estates,930.0,859.0,2013,92.36559139784947,1600000US0655380
Paradise,1548.0,1380.0,2013,89.14728682170544,1600000US0655520
Paradise,1548.0,1380.0,2013,89.14728682170544,1600000US0655528
Paramount,2714.0,2662.0,2013,98.0840088430361,1600000US0655618
Parlier,836.0,831.0,2013,99.4019138755981,1600000US0655856
Pasadena,6082.0,5695.0,2013,93.63696152581387,1600000US0656000
Patterson,1330.0,1299.0,2013,97.66917293233082,1600000US0656112
Penn Valley,207.0,188.0,2013,90.82125603864735,1600000US0656518
Penngrove,142.0,130.0,2013,91.54929577464789,1600000US0656476
Penryn,54.0,49.0,2013,90.74074074074075,1600000US0656546
Perris,5555.0,5448.0,2013,98.07380738073807,1600000US0656700
Pescadero,74.0,74.0,2013,100.0,1600000US0656756
Petaluma,2835.0,2605.0,2013,91.88712522045856,1600000US0656784
Phelan,1129.0,976.0,2013,86.44818423383526,1600000US0656826
Pico Rivera,2439.0,2382.0,2013,97.66297662976629,1600000US0656924
Piedmont,535.0,499.0,2013,93.27102803738318,1600000US0656938
Pine Grove,84.0,79.0,2013,94.04761904761905,1600000US0657148
Pine Mountain Club,12.0,9.0,2013,75.0,1600000US0657240
Pinole,732.0,720.0,2013,98.36065573770492,1600000US0657288
Pinon Hills,24.0,19.0,2013,79.16666666666666,1600000US0657302
Pioneer,41.0,40.0,2013,97.5609756097561,1600000US0657330
Piru,46.0,46.0,2013,100.0,1600000US0657372
Pismo Beach,453.0,418.0,2013,92.27373068432672,1600000US0657414
Pittsburg,2831.0,2768.0,2013,97.77463793712468,1600000US0657456
Pixley,265.0,264.0,2013,99.62264150943396,1600000US0657512
Placentia,2486.0,2411.0,2013,96.98310539018503,1600000US0657526
Placerville,2181.0,1526.0,2013,69.96790463090325,1600000US0657540
Planada,242.0,241.0,2013,99.58677685950413,1600000US0657582
Pleasant Hill,2872.0,2767.0,2013,96.34401114206128,1600000US0657764
Pleasanton,2960.0,2880.0,2013,97.2972972972973,1600000US0657792
Plumas Lake,316.0,292.0,2013,92.40506329113924,1600000US0657829
Plymouth,85.0,77.0,2013,90.58823529411765,1600000US0657834
Point Arena,110.0,103.0,2013,93.63636363636364,1600000US0657876
Point Reyes Station,41.0,31.0,2013,75.60975609756098,1600000US0657960
Pollock Pines,197.0,171.0,2013,86.80203045685279,1600000US0658030
Pomona,5739.0,5603.0,2013,97.63024917232967,1600000US0658072
Poplar-Cotton Center,69.0,60.0,2013,86.95652173913044,1600000US0658191
Port Hueneme,501.0,491.0,2013,98.00399201596807,1600000US0658296
Porterville,4195.0,4086.0,2013,97.40166865315852,1600000US0658240
Portola,176.0,142.0,2013,80.68181818181817,1600000US0658352
Portola Valley,410.0,394.0,2013,96.09756097560975,1600000US0658380
Potrero,78.0,71.0,2013,91.02564102564102,1600000US0658478
Potter Valley,80.0,74.0,2013,92.5,1600000US0658506
Poway,3391.0,3256.0,2013,96.01887348864642,1600000US0658520
Princeton,21.0,21.0,2013,100.0,1600000US0658758
Prunedale,75.0,72.0,2013,96.0,1600000US0658870
Quartz Hill,720.0,704.0,2013,97.77777777777777,1600000US0659052
Quincy,213.0,182.0,2013,85.44600938967136,1600000US0659080
Rail Road Flat,12.0,10.0,2013,83.33333333333334,1600000US0659220
Rainbow,55.0,47.0,2013,85.45454545454545,1600000US0659248
Raisin City,137.0,119.0,2013,86.86131386861314,1600000US0659290
Ramona,1166.0,1070.0,2013,91.76672384219555,1600000US0659346
Rancho Cordova,2115.0,1919.0,2013,90.73286052009456,1600000US0659444
Rancho Cucamonga,7193.0,6948.0,2013,96.59391074655915,1600000US0659451
Rancho Mirage,186.0,174.0,2013,93.54838709677419,1600000US0659500
Rancho Murieta,51.0,50.0,2013,98.0392156862745,1600000US0659506
Rancho Palos Verdes,2404.0,2256.0,2013,93.84359400998336,1600000US0659514
Rancho Santa Fe,663.0,601.0,2013,90.64856711915536,1600000US0659584
Rancho Santa Margarita,2582.0,2349.0,2013,90.97598760650658,1600000US0659587
Rancho Tehama Reserve,20.0,17.0,2013,85.0,1600000US0659604
Red Bluff,1046.0,996.0,2013,95.21988527724665,1600000US0659892
Redding,4082.0,3596.0,2013,88.09407153356197,1600000US0659920
Redlands,3899.0,3713.0,2013,95.2295460374455,1600000US0659962
Redondo Beach,2584.0,2394.0,2013,92.64705882352942,1600000US0660018
Redway,140.0,98.0,2013,70.0,1600000US0660088
Redwood City,3911.0,3684.0,2013,94.19585783687037,1600000US0660102
Redwood Valley,99.0,98.0,2013,98.98989898989899,1600000US0660214
Reedley,1463.0,1449.0,2013,99.04306220095694,1600000US0660242
Rialto,4708.0,4635.0,2013,98.44944774851317,1600000US0660466
