county,city,vac_info_type,enrollment,vaccinated,year
Los Angeles,Hawaiian Gardens,KindergartenData,125.0,120.0,2016-2017
Los Angeles,Hawthorne,7thGradeData,1261.0,1242.0,2016-2017
Los Angeles,Hawthorne,ChildCareData,819.0,793.0,2016-2017
Los Angeles,Hawthorne,KindergartenData,1412.0,1360.0,2016-2017
Los Angeles,Hermosa Beach,7thGradeData,192.0,188.0,2016-2017
Los Angeles,Hermosa Beach,ChildCareData,161.0,155.0,2016-2017
Los Angeles,Hermosa Beach,KindergartenData,163.0,153.0,2016-2017
Los Angeles,Huntington Park,7thGradeData,1493.0,1474.0,2016-2017
Los Angeles,Huntington Park,ChildCareData,850.0,824.0,2016-2017
Los Angeles,Huntington Park,KindergartenData,1421.0,1375.0,2016-2017
Los Angeles,Industry,7thGradeData,196.0,194.0,2016-2017
Los Angeles,Industry,ChildCareData,38.0,36.0,2016-2017
Los Angeles,Inglewood,7thGradeData,1131.0,971.0,2016-2017
Los Angeles,Inglewood,ChildCareData,1009.0,975.0,2016-2017
Los Angeles,Inglewood,KindergartenData,1230.0,1144.0,2016-2017
Los Angeles,Irwindale,ChildCareData,43.0,40.0,2016-2017
Los Angeles,La Canada Flintridge,7thGradeData,481.0,469.0,2016-2017
Los Angeles,La Canada Flintridge,ChildCareData,819.0,789.0,2016-2017
Los Angeles,La Canada Flintridge,KindergartenData,372.0,345.0,2016-2017
Los Angeles,La Crescenta-Montrose,7thGradeData,724.0,714.0,2016-2017
Los Angeles,La Crescenta-Montrose,ChildCareData,721.0,693.0,2016-2017
Los Angeles,La Crescenta-Montrose,KindergartenData,531.0,512.0,2016-2017
Los Angeles,La Habra,KindergartenData,233.0,225.0,2016-2017
Los Angeles,La Habra Heights,ChildCareData,108.0,104.0,2016-2017
Los Angeles,La Mirada,7thGradeData,697.0,686.0,2016-2017
Los Angeles,La Mirada,ChildCareData,259.0,253.0,2016-2017
Los Angeles,La Mirada,KindergartenData,588.0,562.0,2016-2017
Los Angeles,La Puente,7thGradeData,620.0,609.0,2016-2017
Los Angeles,La Puente,ChildCareData,1552.0,1485.0,2016-2017
Los Angeles,La Puente,KindergartenData,1449.0,1406.0,2016-2017
Los Angeles,La Verne,ChildCareData,192.0,178.0,2016-2017
Los Angeles,La Verne,KindergartenData,369.0,354.0,2016-2017
Los Angeles,Lake Hughes,KindergartenData,34.0,32.0,2016-2017
Los Angeles,Lakewood,7thGradeData,881.0,871.0,2016-2017
Los Angeles,Lakewood,ChildCareData,408.0,389.0,2016-2017
Los Angeles,Lakewood,KindergartenData,1147.0,1115.0,2016-2017
Los Angeles,Lancaster,7thGradeData,2801.0,2743.0,2016-2017
Los Angeles,Lancaster,ChildCareData,1713.0,1623.0,2016-2017
Los Angeles,Lancaster,KindergartenData,2934.0,2850.0,2016-2017
Los Angeles,Lawndale,7thGradeData,660.0,652.0,2016-2017
Los Angeles,Lawndale,ChildCareData,513.0,495.0,2016-2017
Los Angeles,Lawndale,KindergartenData,545.0,535.0,2016-2017
Los Angeles,Lennox,ChildCareData,706.0,690.0,2016-2017
Los Angeles,Lennox,KindergartenData,708.0,694.0,2016-2017
Los Angeles,Littlerock,7thGradeData,156.0,150.0,2016-2017
Los Angeles,Littlerock,ChildCareData,81.0,79.0,2016-2017
Los Angeles,Littlerock,KindergartenData,106.0,101.0,2016-2017
Los Angeles,Lomita,7thGradeData,530.0,522.0,2016-2017
Los Angeles,Lomita,ChildCareData,588.0,566.0,2016-2017
Los Angeles,Lomita,KindergartenData,258.0,247.0,2016-2017
Los Angeles,Long Beach,7thGradeData,4903.0,4826.0,2016-2017
Los Angeles,Long Beach,ChildCareData,6110.0,5844.0,2016-2017
Los Angeles,Long Beach,KindergartenData,6316.0,6081.0,2016-2017
Los Angeles,Los Angeles,7thGradeData,41511.0,40653.0,2016-2017
Los Angeles,Los Angeles,ChildCareData,42590.0,40348.0,2016-2017
Los Angeles,Los Angeles,KindergartenData,55227.0,52802.0,2016-2017
Los Angeles,Lynwood,7thGradeData,1132.0,1092.0,2016-2017
Los Angeles,Lynwood,ChildCareData,1009.0,963.0,2016-2017
Los Angeles,Lynwood,KindergartenData,1202.0,1154.0,2016-2017
Los Angeles,Malibu,ChildCareData,112.0,100.0,2016-2017
Los Angeles,Malibu,KindergartenData,136.0,123.0,2016-2017
Los Angeles,Manhattan Beach,7thGradeData,540.0,533.0,2016-2017
Los Angeles,Manhattan Beach,ChildCareData,1575.0,1528.0,2016-2017
Los Angeles,Manhattan Beach,KindergartenData,574.0,552.0,2016-2017
Los Angeles,Marina del Rey,ChildCareData,57.0,55.0,2016-2017
Los Angeles,Maywood,7thGradeData,24.0,22.0,2016-2017
Los Angeles,Maywood,ChildCareData,347.0,328.0,2016-2017
Los Angeles,Maywood,KindergartenData,647.0,622.0,2016-2017
Los Angeles,Mission Hills,ChildCareData,64.0,62.0,2016-2017
Los Angeles,Mission Hills,KindergartenData,158.0,156.0,2016-2017
Los Angeles,Monrovia,7thGradeData,403.0,397.0,2016-2017
Los Angeles,Monrovia,ChildCareData,732.0,711.0,2016-2017
Los Angeles,Monrovia,KindergartenData,436.0,417.0,2016-2017
Los Angeles,Montebello,7thGradeData,1118.0,1080.0,2016-2017
Los Angeles,Montebello,ChildCareData,401.0,381.0,2016-2017
Los Angeles,Montebello,KindergartenData,897.0,839.0,2016-2017
Los Angeles,Monterey Park,7thGradeData,761.0,749.0,2016-2017
Los Angeles,Monterey Park,ChildCareData,631.0,599.0,2016-2017
Los Angeles,Monterey Park,KindergartenData,708.0,689.0,2016-2017
Los Angeles,Norwalk,7thGradeData,817.0,807.0,2016-2017
Los Angeles,Norwalk,ChildCareData,1172.0,1121.0,2016-2017
Los Angeles,Norwalk,KindergartenData,1338.0,1293.0,2016-2017
Los Angeles,Palmdale,7thGradeData,2658.0,2612.0,2016-2017
Los Angeles,Palmdale,ChildCareData,1419.0,1380.0,2016-2017
Los Angeles,Palmdale,KindergartenData,3557.0,3488.0,2016-2017
Los Angeles,Palos Verdes Estates,7thGradeData,279.0,274.0,2016-2017
Los Angeles,Palos Verdes Estates,ChildCareData,343.0,327.0,2016-2017
Los Angeles,Palos Verdes Estates,KindergartenData,165.0,161.0,2016-2017
Los Angeles,Paramount,7thGradeData,300.0,297.0,2016-2017
Los Angeles,Paramount,ChildCareData,564.0,545.0,2016-2017
Los Angeles,Paramount,KindergartenData,924.0,864.0,2016-2017
Los Angeles,Pasadena,7thGradeData,1688.0,1644.0,2016-2017
Los Angeles,Pasadena,ChildCareData,3105.0,2926.0,2016-2017
Los Angeles,Pasadena,KindergartenData,1697.0,1607.0,2016-2017
Los Angeles,Pearblossom,7thGradeData,38.0,36.0,2016-2017
Los Angeles,Pearblossom,KindergartenData,57.0,49.0,2016-2017
Los Angeles,Pico Rivera,7thGradeData,736.0,725.0,2016-2017
Los Angeles,Pico Rivera,ChildCareData,768.0,734.0,2016-2017
Los Angeles,Pico Rivera,KindergartenData,885.0,863.0,2016-2017
Los Angeles,Pomona,7thGradeData,1607.0,1558.0,2016-2017
Los Angeles,Pomona,ChildCareData,1614.0,1557.0,2016-2017
Los Angeles,Pomona,KindergartenData,1839.0,1768.0,2016-2017
Los Angeles,Quartz Hill,7thGradeData,210.0,207.0,2016-2017
Los Angeles,Quartz Hill,ChildCareData,57.0,55.0,2016-2017
Los Angeles,Quartz Hill,KindergartenData,139.0,135.0,2016-2017
Los Angeles,Rancho Dominguez,7thGradeData,27.0,25.0,2016-2017
Los Angeles,Rancho Dominguez,KindergartenData,21.0,19.0,2016-2017
Los Angeles,Rancho Palos Verdes,7thGradeData,1226.0,1212.0,2016-2017
Los Angeles,Rancho Palos Verdes,ChildCareData,506.0,481.0,2016-2017
Los Angeles,Rancho Palos Verdes,KindergartenData,584.0,567.0,2016-2017
Los Angeles,Redlands,7thGradeData,188.0,90.0,2016-2017
Los Angeles,Redlands,KindergartenData,148.0,116.0,2016-2017
Los Angeles,Redondo Beach,7thGradeData,809.0,780.0,2016-2017
Los Angeles,Redondo Beach,ChildCareData,1240.0,1198.0,2016-2017
Los Angeles,Redondo Beach,KindergartenData,915.0,890.0,2016-2017
Los Angeles,Rolling Hills Estates,7thGradeData,49.0,46.0,2016-2017
Los Angeles,Rolling Hills Estates,ChildCareData,484.0,453.0,2016-2017
Los Angeles,Rolling Hills Estates,KindergartenData,242.0,236.0,2016-2017
Los Angeles,Rosemead,7thGradeData,902.0,891.0,2016-2017
Los Angeles,Rosemead,ChildCareData,1036.0,991.0,2016-2017
Los Angeles,Rosemead,KindergartenData,602.0,580.0,2016-2017
Los Angeles,Rowland Heights,7thGradeData,374.0,368.0,2016-2017
Los Angeles,Rowland Heights,ChildCareData,566.0,498.0,2016-2017
Los Angeles,Rowland Heights,KindergartenData,468.0,458.0,2016-2017
Los Angeles,San Dimas,7thGradeData,764.0,754.0,2016-2017
Los Angeles,San Dimas,ChildCareData,477.0,461.0,2016-2017
Los Angeles,San Dimas,KindergartenData,401.0,389.0,2016-2017
Los Angeles,San Fernando,7thGradeData,650.0,639.0,2016-2017
Los Angeles,San Fernando,ChildCareData,620.0,585.0,2016-2017
Los Angeles,San Fernando,KindergartenData,956.0,899.0,2016-2017
Los Angeles,San Gabriel,7thGradeData,586.0,571.0,2016-2017
Los Angeles,San Gabriel,ChildCareData,798.0,770.0,2016-2017
Los Angeles,San Gabriel,KindergartenData,588.0,568.0,2016-2017
Los Angeles,San Marino,7thGradeData,297.0,292.0,2016-2017
Los Angeles,San Marino,ChildCareData,149.0,145.0,2016-2017
Los Angeles,San Marino,KindergartenData,205.0,201.0,2016-2017
Los Angeles,Santa Clarita,7thGradeData,3041.0,3000.0,2016-2017
Los Angeles,Santa Clarita,ChildCareData,2936.0,2776.0,2016-2017
Los Angeles,Santa Clarita,KindergartenData,3041.0,2956.0,2016-2017
Los Angeles,Santa Fe Springs,7thGradeData,311.0,307.0,2016-2017
Los Angeles,Santa Fe Springs,ChildCareData,381.0,364.0,2016-2017
Los Angeles,Santa Fe Springs,KindergartenData,283.0,267.0,2016-2017
Los Angeles,Santa Monica,7thGradeData,956.0,922.0,2016-2017
Los Angeles,Santa Monica,ChildCareData,1996.0,1850.0,2016-2017
Los Angeles,Santa Monica,KindergartenData,995.0,942.0,2016-2017
Los Angeles,Sierra Madre,7thGradeData,210.0,188.0,2016-2017
Los Angeles,Sierra Madre,ChildCareData,249.0,238.0,2016-2017
Los Angeles,Sierra Madre,KindergartenData,154.0,148.0,2016-2017
Los Angeles,Signal Hill,7thGradeData,281.0,278.0,2016-2017
Los Angeles,Signal Hill,ChildCareData,223.0,214.0,2016-2017
Los Angeles,Signal Hill,KindergartenData,214.0,210.0,2016-2017
Los Angeles,Simi Valley,7thGradeData,321.0,215.0,2016-2017
Los Angeles,Simi Valley,KindergartenData,124.0,91.0,2016-2017
Los Angeles,South El Monte,7thGradeData,122.0,120.0,2016-2017
Los Angeles,South El Monte,ChildCareData,122.0,115.0,2016-2017
Los Angeles,South El Monte,KindergartenData,123.0,119.0,2016-2017
Los Angeles,South Gate,7thGradeData,1313.0,1292.0,2016-2017
Los Angeles,South Gate,ChildCareData,634.0,610.0,2016-2017
Los Angeles,South Gate,KindergartenData,2116.0,2029.0,2016-2017
Los Angeles,South Pasadena,7thGradeData,413.0,407.0,2016-2017
Los Angeles,South Pasadena,ChildCareData,375.0,367.0,2016-2017
Los Angeles,South Pasadena,KindergartenData,390.0,381.0,2016-2017
Los Angeles,South San Gabriel,KindergartenData,77.0,75.0,2016-2017
Los Angeles,South Whittier,ChildCareData,162.0,150.0,2016-2017
Los Angeles,Stevenson Ranch,7thGradeData,485.0,480.0,2016-2017
Los Angeles,Stevenson Ranch,ChildCareData,175.0,152.0,2016-2017
Los Angeles,Stevenson Ranch,KindergartenData,247.0,238.0,2016-2017
Los Angeles,Sunnyvale,7thGradeData,95.0,93.0,2016-2017
Los Angeles,Temple City,ChildCareData,256.0,247.0,2016-2017
Los Angeles,Temple City,KindergartenData,285.0,280.0,2016-2017
Los Angeles,Topanga,ChildCareData,22.0,20.0,2016-2017
Los Angeles,Topanga,KindergartenData,71.0,68.0,2016-2017
Los Angeles,Torrance,7thGradeData,1991.0,1961.0,2016-2017
Los Angeles,Torrance,ChildCareData,2295.0,2109.0,2016-2017
Los Angeles,Torrance,KindergartenData,2538.0,2455.0,2016-2017
Los Angeles,Valinda,7thGradeData,210.0,206.0,2016-2017
Los Angeles,Valinda,ChildCareData,76.0,71.0,2016-2017
Los Angeles,Valinda,KindergartenData,203.0,195.0,2016-2017
Los Angeles,Walnut,7thGradeData,927.0,912.0,2016-2017
Los Angeles,Walnut,ChildCareData,755.0,712.0,2016-2017
Los Angeles,Walnut,KindergartenData,684.0,670.0,2016-2017
Los Angeles,Walnut Park,7thGradeData,392.0,388.0,2016-2017
Los Angeles,Walnut Park,ChildCareData,59.0,57.0,2016-2017
Los Angeles,Walnut Park,KindergartenData,81.0,79.0,2016-2017
Los Angeles,West Covina,7thGradeData,1678.0,1654.0,2016-2017
Los Angeles,West Covina,ChildCareData,881.0,838.0,2016-2017
Los Angeles,West Covina,KindergartenData,1516.0,1466.0,2016-2017
Los Angeles,West Hollywood,ChildCareData,64.0,60.0,2016-2017
Los Angeles,West Hollywood,KindergartenData,154.0,149.0,2016-2017
Los Angeles,West Whittier-Los Nietos,7thGradeData,154.0,152.0,2016-2017
Los Angeles,Westlake Village,7thGradeData,142.0,137.0,2016-2017
Los Angeles,Westlake Village,ChildCareData,195.0,184.0,2016-2017
Los Angeles,Westlake Village,KindergartenData,83.0,80.0,2016-2017
Los Angeles,Whittier,7thGradeData,2461.0,2421.0,2016-2017
Los Angeles,Whittier,ChildCareData,1452.0,1391.0,2016-2017
Los Angeles,Whittier,KindergartenData,2560.0,2484.0,2016-2017
Madera,Ahwahnee,7thGradeData,30.0,28.0,2016-2017
Madera,Ahwahnee,KindergartenData,40.0,35.0,2016-2017
Madera,Chowchilla,7thGradeData,278.0,273.0,2016-2017
Madera,Chowchilla,ChildCareData,197.0,188.0,2016-2017
Madera,Chowchilla,KindergartenData,303.0,298.0,2016-2017
Madera,Coaresgold,ChildCareData,24.0,22.0,2016-2017
Madera,Coarsegold,7thGradeData,110.0,106.0,2016-2017
Madera,Coarsegold,KindergartenData,118.0,112.0,2016-2017
Madera,Madera,7thGradeData,1828.0,1783.0,2016-2017
Madera,Madera,ChildCareData,1182.0,1123.0,2016-2017
Madera,Madera,KindergartenData,2148.0,2096.0,2016-2017
Madera,North Fork,7thGradeData,27.0,25.0,2016-2017
Madera,North Fork,KindergartenData,31.0,29.0,2016-2017
Madera,O'Neals,7thGradeData,21.0,19.0,2016-2017
Madera,O'Neals,KindergartenData,23.0,21.0,2016-2017
Madera,Oakhurst,7thGradeData,101.0,84.0,2016-2017
Madera,Oakhurst,ChildCareData,102.0,98.0,2016-2017
Madera,Oakhurst,KindergartenData,121.0,95.0,2016-2017
Marin,Belvedere,ChildCareData,57.0,54.0,2016-2017
Marin,Bolinas,ChildCareData,20.0,17.0,2016-2017
Marin,Corte Madera,7thGradeData,110.0,104.0,2016-2017
Marin,Corte Madera,ChildCareData,510.0,479.0,2016-2017
Marin,Corte Madera,KindergartenData,267.0,257.0,2016-2017
Marin,Fairfax,7thGradeData,276.0,266.0,2016-2017
Marin,Fairfax,ChildCareData,110.0,100.0,2016-2017
Marin,Fairfax,KindergartenData,41.0,37.0,2016-2017
Marin,Inverness,KindergartenData,21.0,19.0,2016-2017
Marin,Kentfield,7thGradeData,149.0,147.0,2016-2017
Marin,Kentfield,ChildCareData,103.0,99.0,2016-2017
Marin,Kentfield,KindergartenData,165.0,162.0,2016-2017
Marin,Larkspur,7thGradeData,237.0,231.0,2016-2017
Marin,Larkspur,ChildCareData,113.0,109.0,2016-2017
Marin,Larkspur,KindergartenData,58.0,54.0,2016-2017
Marin,Marin City,ChildCareData,27.0,25.0,2016-2017
Marin,Mill Valley,7thGradeData,427.0,419.0,2016-2017
Marin,Mill Valley,ChildCareData,614.0,588.0,2016-2017
Marin,Mill Valley,KindergartenData,342.0,316.0,2016-2017
Marin,Novato,7thGradeData,672.0,651.0,2016-2017
Marin,Novato,ChildCareData,922.0,883.0,2016-2017
Marin,Novato,KindergartenData,663.0,638.0,2016-2017
Marin,Point Reyes Station,ChildCareData,26.0,24.0,2016-2017
Marin,Ross,7thGradeData,40.0,38.0,2016-2017
Marin,Ross,ChildCareData,57.0,53.0,2016-2017
Marin,Ross,KindergartenData,27.0,25.0,2016-2017
Marin,San Anselmo,7thGradeData,115.0,111.0,2016-2017
Marin,San Anselmo,ChildCareData,350.0,329.0,2016-2017
Marin,San Anselmo,KindergartenData,222.0,211.0,2016-2017
Marin,San Geronimo,7thGradeData,32.0,30.0,2016-2017
Marin,San Rafael,7thGradeData,793.0,772.0,2016-2017
Marin,San Rafael,ChildCareData,1425.0,1355.0,2016-2017
Marin,San Rafael,KindergartenData,955.0,900.0,2016-2017
Marin,Sausalito,7thGradeData,45.0,42.0,2016-2017
Marin,Sausalito,ChildCareData,134.0,123.0,2016-2017
Marin,Sausalito,KindergartenData,104.0,95.0,2016-2017
Marin,Tiburon,7thGradeData,240.0,235.0,2016-2017
Marin,Tiburon,ChildCareData,271.0,260.0,2016-2017
Marin,Tiburon,KindergartenData,158.0,154.0,2016-2017
Marin,Tomales,7thGradeData,26.0,24.0,2016-2017
Marin,Tomales,KindergartenData,21.0,19.0,2016-2017
Mariposa,Mariposa,ChildCareData,30.0,28.0,2016-2017
Mendocino,Boonville,7thGradeData,30.0,28.0,2016-2017
Mendocino,Boonville,ChildCareData,34.0,32.0,2016-2017
Mendocino,Boonville,KindergartenData,40.0,36.0,2016-2017
Mendocino,Covelo,7thGradeData,41.0,38.0,2016-2017
Mendocino,Covelo,ChildCareData,49.0,43.0,2016-2017
Mendocino,Covelo,KindergartenData,35.0,33.0,2016-2017
Mendocino,Fort Bragg,7thGradeData,122.0,120.0,2016-2017
Mendocino,Fort Bragg,ChildCareData,99.0,92.0,2016-2017
Mendocino,Fort Bragg,KindergartenData,123.0,86.0,2016-2017
Mendocino,Laytonville,7thGradeData,32.0,27.0,2016-2017
Mendocino,Laytonville,KindergartenData,29.0,27.0,2016-2017
Mendocino,Mendocino,7thGradeData,31.0,25.0,2016-2017
Mendocino,Mendocino,ChildCareData,33.0,21.0,2016-2017
Mendocino,Mendocino,KindergartenData,27.0,25.0,2016-2017
Mendocino,Point Arena,7thGradeData,32.0,30.0,2016-2017
Mendocino,Point Arena,ChildCareData,32.0,30.0,2016-2017
Mendocino,Point Arena,KindergartenData,22.0,20.0,2016-2017
Mendocino,Potter Valley,7thGradeData,32.0,30.0,2016-2017
Mendocino,Potter Valley,ChildCareData,52.0,50.0,2016-2017
Mendocino,Potter Valley,KindergartenData,21.0,19.0,2016-2017
Mendocino,Redwood Valley,7thGradeData,110.0,107.0,2016-2017
Mendocino,Ukiah,7thGradeData,404.0,389.0,2016-2017
Mendocino,Ukiah,ChildCareData,512.0,477.0,2016-2017
Mendocino,Ukiah,KindergartenData,655.0,623.0,2016-2017
Mendocino,Willits,7thGradeData,129.0,117.0,2016-2017
Mendocino,Willits,ChildCareData,140.0,133.0,2016-2017
Mendocino,Willits,KindergartenData,173.0,162.0,2016-2017
Merced,Atwater,7thGradeData,525.0,518.0,2016-2017
Merced,Atwater,ChildCareData,298.0,284.0,2016-2017
Merced,Atwater,KindergartenData,644.0,629.0,2016-2017
Merced,Ballico,7thGradeData,43.0,40.0,2016-2017
Merced,Cressey,KindergartenData,43.0,40.0,2016-2017
Merced,Delhi,7thGradeData,198.0,194.0,2016-2017
Merced,Delhi,ChildCareData,45.0,42.0,2016-2017
Merced,Delhi,KindergartenData,228.0,222.0,2016-2017
Merced,Dos Palos,7thGradeData,169.0,167.0,2016-2017
Merced,Dos Palos,ChildCareData,118.0,116.0,2016-2017
Merced,Dos Palos,KindergartenData,219.0,216.0,2016-2017
Merced,El Nido,KindergartenData,24.0,22.0,2016-2017
Merced,Gustine,7thGradeData,121.0,119.0,2016-2017
Merced,Gustine,ChildCareData,22.0,20.0,2016-2017
Merced,Gustine,KindergartenData,104.0,102.0,2016-2017
Merced,Hilmar,7thGradeData,189.0,187.0,2016-2017
Merced,Hilmar,ChildCareData,89.0,87.0,2016-2017
Merced,Hilmar,KindergartenData,248.0,245.0,2016-2017
Merced,Le Grand,7thGradeData,49.0,45.0,2016-2017
Merced,Le Grand,KindergartenData,56.0,53.0,2016-2017
Merced,Livingston,7thGradeData,281.0,278.0,2016-2017
Merced,Livingston,ChildCareData,166.0,159.0,2016-2017
Merced,Livingston,KindergartenData,335.0,328.0,2016-2017
Merced,Los Banos,7thGradeData,809.0,800.0,2016-2017
Merced,Los Banos,ChildCareData,303.0,288.0,2016-2017
Merced,Los Banos,KindergartenData,961.0,937.0,2016-2017
Merced,Merced,7thGradeData,1599.0,1570.0,2016-2017
Merced,Merced,ChildCareData,1373.0,1274.0,2016-2017
Merced,Merced,KindergartenData,1937.0,1881.0,2016-2017
Merced,Planada,7thGradeData,76.0,74.0,2016-2017
Merced,Planada,ChildCareData,82.0,77.0,2016-2017
Merced,Planada,KindergartenData,117.0,115.0,2016-2017
Merced,Santa Nella,KindergartenData,267.0,264.0,2016-2017
Merced,Stevinson,KindergartenData,39.0,37.0,2016-2017
Merced,Winton,7thGradeData,226.0,221.0,2016-2017
Merced,Winton,ChildCareData,132.0,124.0,2016-2017
Merced,Winton,KindergartenData,294.0,282.0,2016-2017
Modoc,Alturas,7thGradeData,74.0,72.0,2016-2017
Modoc,Alturas,ChildCareData,22.0,20.0,2016-2017
Modoc,Alturas,KindergartenData,67.0,40.0,2016-2017
Modoc,Tulelake,7thGradeData,35.0,33.0,2016-2017
Modoc,Tulelake,ChildCareData,23.0,21.0,2016-2017
Modoc,Tulelake,KindergartenData,51.0,49.0,2016-2017
Mono,Mammoth Lakes,7thGradeData,90.0,88.0,2016-2017
Mono,Mammoth Lakes,ChildCareData,81.0,74.0,2016-2017
Mono,Mammoth Lakes,KindergartenData,98.0,95.0,2016-2017
Monterey,Carmel Valley Village,7thGradeData,237.0,229.0,2016-2017
Monterey,Carmel Valley Village,ChildCareData,177.0,168.0,2016-2017
Monterey,Carmel Valley Village,KindergartenData,166.0,155.0,2016-2017
Monterey,Castroville,7thGradeData,339.0,335.0,2016-2017
Monterey,Castroville,ChildCareData,190.0,178.0,2016-2017
Monterey,Castroville,KindergartenData,212.0,208.0,2016-2017
Monterey,Chualar,7thGradeData,46.0,43.0,2016-2017
Monterey,Chualar,ChildCareData,24.0,22.0,2016-2017
Monterey,Chualar,KindergartenData,40.0,38.0,2016-2017
Monterey,Del Rey Oaks,ChildCareData,20.0,19.0,2016-2017
Monterey,Gonzales,7thGradeData,185.0,183.0,2016-2017
Monterey,Gonzales,ChildCareData,111.0,99.0,2016-2017
Monterey,Gonzales,KindergartenData,192.0,190.0,2016-2017
Monterey,Greenfield,7thGradeData,700.0,692.0,2016-2017
Monterey,Greenfield,ChildCareData,508.0,486.0,2016-2017
Monterey,Greenfield,KindergartenData,792.0,780.0,2016-2017
Monterey,King City,7thGradeData,264.0,261.0,2016-2017
Monterey,King City,ChildCareData,241.0,231.0,2016-2017
Monterey,King City,KindergartenData,368.0,362.0,2016-2017
Monterey,Lockwood,KindergartenData,20.0,19.0,2016-2017
Monterey,Marina,7thGradeData,200.0,198.0,2016-2017
Monterey,Marina,ChildCareData,165.0,159.0,2016-2017
Monterey,Marina,KindergartenData,278.0,272.0,2016-2017
Monterey,Monterey,7thGradeData,271.0,262.0,2016-2017
Monterey,Monterey,ChildCareData,415.0,396.0,2016-2017
Monterey,Monterey,KindergartenData,347.0,335.0,2016-2017
Monterey,Pacific Grove,7thGradeData,217.0,213.0,2016-2017
Monterey,Pacific Grove,ChildCareData,70.0,65.0,2016-2017
Monterey,Pacific Grove,KindergartenData,265.0,250.0,2016-2017
Monterey,Salinas,7thGradeData,663.0,650.0,2016-2017
Monterey,Salinas,ChildCareData,2509.0,2383.0,2016-2017
Monterey,Salinas,KindergartenData,3562.0,3483.0,2016-2017
Monterey,Seaside,7thGradeData,299.0,293.0,2016-2017
