FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,STATE,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
406210544,SAN LUIS OBISPO,PRIVATE,ARROYO GRANDE,CA,ARROYO GRANDE UNITED METHODIST CHILDREN'S CENTER,38,36,95,childcare,Y
406213969,SAN LUIS OBISPO,PRIVATE,ARROYO GRANDE,CA,VILLAGE PRESCHOOL,39,37,95,childcare,Y
6978456,SAN LUIS OBISPO,PRIVATE,ARROYO GRANDE,CA,ST. PATRICK PAROCHIAL ELEMENTARY,22,20,91,7th grade,Y
6978456,SAN LUIS OBISPO,PRIVATE,ARROYO GRANDE,CA,ST. PATRICK PAROCHIAL ELEMENTARY,31,27,87,kindergarten,Y
6109342,SAN LUIS OBISPO,PUBLIC,ARROYO GRANDE,CA,MESA MIDDLE,554,548,99,7th grade,Y
6043103,SAN LUIS OBISPO,PUBLIC,ARROYO GRANDE,CA,PAULDING MIDDLE,302,298,99,7th grade,Y
6043012,SAN LUIS OBISPO,PUBLIC,ARROYO GRANDE,CA,BRANCH ELEMENTARY,51,49,98,kindergarten,Y
6043053,SAN LUIS OBISPO,PUBLIC,ARROYO GRANDE,CA,HARLOE ELEMENTARY,88,86,98,kindergarten,Y
6043087,SAN LUIS OBISPO,PUBLIC,ARROYO GRANDE,CA,OCEAN VIEW ELEMENTARY,58,54,93,kindergarten,Y
401700014,SAN LUIS OBISPO,HEAD START,ATASCADERO,CA,CAPSLO . ATASCADERO HEAD START,38,36,95,childcare,Y
406213027,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,BUSY BEE'S PRESCHOOL,38,36,95,childcare,Y
401712191,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,CHILDREN'S HOUSE MONTESSORI SCHOOL,41,38,95,childcare,Y
406213638,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,"LEARNING TREE, THE",30,28,95,childcare,Y
406215068,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,LITTLE ARK PRESCHOOL,38,36,95,childcare,Y
406212578,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,NORTH COUNTY CHRISTIAN SCHOOL . PRESCHOOL,37,35,95,childcare,Y
406211108,SAN LUIS OBISPO,PRIVATE,ATASCADERO,CA,ATASCADERO CHILDREN'S CENTER,92,85,92,childcare,Y
6042931,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,ATASCADERO MIDDLE,315,311,99,7th grade,Y
6042949,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,MONTEREY ROAD ELEMENTARY,62,60,98,kindergarten,Y
6107544,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,SAN GABRIEL ELEMENTARY,65,63,98,kindergarten,Y
6042964,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,SANTA ROSA ROAD ACADEMIC ACADEMY,84,82,98,kindergarten,Y
6111058,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,SAN BENITO ELEMENTARY,113,110,97,kindergarten,Y
406215361,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,NEXT GENERATION CHILD DEVELOPMENT CENTER LLC,33,31,95,childcare,Y
6117980,SAN LUIS OBISPO,PUBLIC,ATASCADERO,CA,FINE ARTS ACADEMY,59,56,95,7th grade,Y
406213676,SAN LUIS OBISPO,HEAD START,CAMBRIA,CA,CAPSLO . CAMBRIA CHILDREN'S CENTER,32,30,95,childcare,Y
406207587,SAN LUIS OBISPO,PRIVATE,CAMBRIA,CA,SMALL WONDERS PRESCHOOL,20,18,90,childcare,Y
6042972,SAN LUIS OBISPO,PUBLIC,CAMBRIA,CA,CAMBRIA ELEMENTARY,45,42,95,kindergarten,Y
6042980,SAN LUIS OBISPO,PUBLIC,CAMBRIA,CA,SANTA LUCIA MIDDLE,40,38,95,7th grade,Y
6042998,SAN LUIS OBISPO,PUBLIC,CAYUCOS,CA,CAYUCOS ELEMENTARY,21,19,95,kindergarten,Y
406204107,SAN LUIS OBISPO,PRIVATE,GROVER BEACH,CA,DANDY LION MONTESSORI SCHOOL,28,26,95,childcare,Y
6043046,SAN LUIS OBISPO,PUBLIC,GROVER BEACH,CA,GROVER HEIGHTS ELEMENTARY,74,72,98,kindergarten,Y
6043079,SAN LUIS OBISPO,PUBLIC,GROVER BEACH,CA,FAIRGROVE ELEMENTARY,90,87,97,kindergarten,Y
6043038,SAN LUIS OBISPO,PUBLIC,GROVER BEACH,CA,GROVER BEACH ELEMENTARY,84,81,96,kindergarten,Y
401711479,SAN LUIS OBISPO,PUBLIC,GROVER BEACH,CA,CALIFORNIA STATE PRESCHOOL AT GROVER BEACH,36,34,95,childcare,Y
406203715,SAN LUIS OBISPO,HEAD START,LOS OSOS,CA,CAPSLO . SUNNYSIDE HEAD START,36,34,95,childcare,Y
401700425,SAN LUIS OBISPO,PRIVATE,LOS OSOS,CA,VILLAGE CHILDREN'S CENTER,39,37,95,childcare,Y
406215185,SAN LUIS OBISPO,PRIVATE,LOS OSOS,CA,STEPPING STONE UNIVERSITY PRESCHOOL,21,19,90,childcare,Y
6097349,SAN LUIS OBISPO,PUBLIC,LOS OSOS,CA,LOS OSOS MIDDLE,197,194,98,7th grade,Y
6096325,SAN LUIS OBISPO,PUBLIC,LOS OSOS,CA,BAYWOOD ELEMENTARY,45,42,95,kindergarten,Y
6110621,SAN LUIS OBISPO,PUBLIC,LOS OSOS,CA,MONARCH GROVE ELEMENTARY,71,62,87,kindergarten,Y
406214895,SAN LUIS OBISPO,PRIVATE,MORRO BAY,CA,MORRO BAY UNITED METHODIST CHILDREN'S CENTER,73,71,97,childcare,Y
6043210,SAN LUIS OBISPO,PUBLIC,MORRO BAY,CA,DEL MAR ELEMENTARY,61,58,95,kindergarten,Y
406209816,SAN LUIS OBISPO,HEAD START,NIPOMO,CA,CAPSLO . CIELITO MIGRANT AND SEASONAL HEAD START,31,29,95,childcare,Y
406214424,SAN LUIS OBISPO,HEAD START,NIPOMO,CA,CAPSLO.NIPOMO HEAD START,24,22,95,childcare,Y
110486,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,LANGE (DOROTHEA) ELEMENTARY,90,88,98,kindergarten,Y
6043061,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,NIPOMO ELEMENTARY,55,53,98,kindergarten,Y
406210226,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,CALIFORNIA STATE PRESCHOOL AT NIPOMO,20,19,95,childcare,Y
406210272,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,NIPOMO RECREATION . LITTLE BITS PRESCHOOL,47,44,95,childcare,Y
406214335,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,NIPOMO RECREATION.LITTLE BITS PRESCHOOL & TODDLER,34,32,95,childcare,Y
6043129,SAN LUIS OBISPO,PUBLIC,NIPOMO,CA,DANA ELEMENTARY,78,74,95,kindergarten,Y
401710988,SAN LUIS OBISPO,HEAD START,OCEANO,CA,CAPSLO . FIVE CITIES HEAD START,40,38,95,childcare,Y
406208957,SAN LUIS OBISPO,PRIVATE,OCEANO,CA,OPEN DOOR PRE.SCHOOL,23,21,95,childcare,Y
6043095,SAN LUIS OBISPO,PUBLIC,OCEANO,CA,OCEANO ELEMENTARY,85,83,98,kindergarten,Y
401711243,SAN LUIS OBISPO,PUBLIC,OCEANO,CA,CAPSLO . OCEANO MIGRANT CHILDREN'S CENTER,24,22,95,childcare,Y
406210223,SAN LUIS OBISPO,PUBLIC,OCEANO,CA,OCEANO FIRST 5,20,19,95,childcare,Y
401711512,SAN LUIS OBISPO,HEAD START,PASO ROBLES,CA,CAPSLO . PASO ROBLES HEAD START,52,50,98,childcare,Y
406209095,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,S.T.A.R.S.,62,60,98,childcare,Y
401712199,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,TRINITY LUTHERAN PRESCHOOL,52,50,98,childcare,Y
401702750,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,CHRISTIAN LIFE EARLY LEARNING CENTER,27,25,95,childcare,Y
406213520,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,INSPIRATIONS PRESCHOOL CENTER,40,38,95,childcare,Y
406210901,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,"PASO ROBLES CO.OPERATIVE PRESCHOOL, INC",30,28,95,childcare,Y
401710399,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,RAINBOW BRIGHT CHRISTIAN LEARNING CENTER,28,26,95,childcare,Y
401712170,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,ST. ROSE SCHOOL,30,28,95,childcare,Y
6978464,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,SAINT ROSE CATHOLIC SCHOOL,22,20,95,kindergarten,Y
6978472,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,TRINITY LUTHERAN SCHOOL,23,21,95,7th grade,Y
406215063,SAN LUIS OBISPO,PRIVATE,PASO ROBLES,CA,CUESTA COLLEGE (CHILDREN'S CENTER) NORTH COUNTY,21,18,86,childcare,Y
6043137,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,GEORGIA BROWN DUAL IMMERSION MAGNET ELEMENTARY,152,150,99,kindergarten,Y
6113096,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,DANIEL LEWIS MIDDLE,257,254,99,7th grade,Y
6043160,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,WINIFRED PIFER ELEMENTARY,76,74,98,kindergarten,Y
6101570,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,GEORGE H. FLAMSON MIDDLE,224,218,97,7th grade,Y
6109151,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,PAT BUTLER ELEMENTARY,100,97,97,kindergarten,Y
4030243,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,KERMIT KING ELEMENTARY,74,71,96,kindergarten,Y
406209180,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,CALIFORNIA STATE PRESCHOOL AT WINIFRED PIFER ELEM.,24,22,95,childcare,Y
406215426,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,EARLY LEARNING ACADEMY . BAUER SPECK,32,30,95,childcare,Y
406215234,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,EARLY LEARNING ACADEMY.WINIFRED PIFER,33,31,95,childcare,Y
406213471,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,PASO FIRST 5,20,19,95,childcare,Y
406214254,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,YMCA PASO ROBLES PRESCHOOL,23,21,95,childcare,Y
6108377,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,VIRGINIA PETERSON ELEMENTARY,47,44,95,kindergarten,Y
108522,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,CAPPY CULVER ELEMENTARY,41,38,95,kindergarten,Y
6043145,SAN LUIS OBISPO,PUBLIC,PASO ROBLES,CA,ARTS ACADEMY AT BAUER SPECK ELEMENTARY,95,90,95,kindergarten,Y
401710487,SAN LUIS OBISPO,PRIVATE,PISMO BEACH,CA,NEW LIFE COMMUNITY CHURCH OF THE NAZARENE,92,89,97,childcare,Y
6978423,SAN LUIS OBISPO,PRIVATE,PISMO BEACH,CA,COASTAL CHRISTIAN SCHOOL,25,23,95,kindergarten,Y
401700158,SAN LUIS OBISPO,PRIVATE,PISMO BEACH,CA,HAPPY TIME COOPERATIVE SCHOOL,40,37,93,childcare,Y
6978423,SAN LUIS OBISPO,PRIVATE,PISMO BEACH,CA,COASTAL CHRISTIAN SCHOOL,22,19,86,7th grade,Y
6043020,SAN LUIS OBISPO,PUBLIC,PISMO BEACH,CA,JUDKINS MIDDLE,231,228,99,7th grade,Y
6043111,SAN LUIS OBISPO,PUBLIC,PISMO BEACH,CA,SHELL BEACH ELEMENTARY,84,81,96,kindergarten,Y
406214397,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,LOVE TO LEARN,58,56,98,childcare,Y
406206830,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,SAN LUIS OBISPO CHILD DEVELOPMENT CENTER,68,66,98,childcare,Y
401710768,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,"UNITED METHODIST CHILDREN'S CENTER, THE",126,122,97,childcare,Y
406215266,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,COUNTRY COTTAGE PRESCHOOL,23,21,95,childcare,Y
401710496,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,FOOTHILL PRESCHOOL,44,41,95,childcare,Y
406200031,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,GRANDMOTHER'S HOUSE AT ST. STEPHENS,31,29,95,childcare,Y
406212971,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,KIDZ KORNER PRESCHOOL,36,34,95,childcare,Y
406215245,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,LITTLE ENSOS,30,28,95,childcare,Y
406215268,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,LOVE TO LEARN,28,26,95,childcare,Y
401711284,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,MONTESSORI CHILDREN'S SCHOOL,23,21,95,childcare,Y
401708018,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,OLD MISSION PRESCHOOL,35,33,95,childcare,Y
406215155,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,TRUST CHILDREN'S CENTER,22,20,95,childcare,Y
406215229,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,BRIGHT LIFE PLAYSCHOOL,66,63,95,childcare,Y
406213751,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,SAN LUIS OBISPO CLASSICAL ACADEMY,61,57,93,childcare,Y
6978431,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,OLD MISSION SCHOOL,36,33,92,7th grade,Y
6978431,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,OLD MISSION SCHOOL,32,29,91,kindergarten,Y
6131916,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,SAN LUIS OBISPO CLASSICAL ACADEMY,32,28,88,kindergarten,Y
6131916,SAN LUIS OBISPO,PRIVATE,SAN LUIS OBISPO,CA,SAN LUIS OBISPO CLASSICAL ACADEMY,27,23,85,7th grade,Y
401702641,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,ORFALEA FAMILY & ASI CHILDREN'S CENTER RM # 133,85,83,98,childcare,Y
6067102,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,LAGUNA MIDDLE,454,444,98,7th grade,Y
6043244,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,LOS RANCHOS ELEMENTARY,78,76,97,kindergarten,Y
6043277,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,BISHOP'S PEAK ELEMENTARY,76,73,96,kindergarten,Y
406213788,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,CAL POLY PRESCHOOL LAB,28,26,95,childcare,Y
406208456,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,CUESTA COLLEGE CHILDREN'S CENTER,44,41,95,childcare,Y
406213772,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,HAWTHORNE ELEMENTARY SCHOOL,24,22,95,childcare,Y
406213771,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,PACHECO ELEMENTARY SCHOOL,23,21,95,childcare,Y
118695,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,PEEP . PREPARE,34,32,95,childcare,Y
6043194,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,BELLEVUE.SANTA FE CHARTER,22,20,95,kindergarten,Y
6043236,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,HAWTHORNE ELEMENTARY,43,40,95,kindergarten,Y
6043285,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,SINSHEIMER ELEMENTARY,38,36,95,kindergarten,Y
6043269,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,PACHECO ELEMENTARY,78,73,94,kindergarten,Y
6043202,SAN LUIS OBISPO,PUBLIC,SAN LUIS OBISPO,CA,SMITH (C. L.) ELEMENTARY,74,69,93,kindergarten,Y
6043319,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,LILLIAN LARSEN ELEMENTARY,63,61,98,kindergarten,Y
401702661,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,CALIFORNIA STATE PRESCHOOL AT SAN MIGUEL,20,19,95,childcare,Y
6043186,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,PLEASANT VALLEY ELEMENTARY,20,19,95,kindergarten,Y
6043319,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,LILLIAN LARSEN ELEMENTARY,42,39,95,7th grade,Y
125807,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,ALMOND ACRES CHARTER ACADEMY,21,19,90,7th grade,Y
125807,SAN LUIS OBISPO,PUBLIC,SAN MIGUEL,CA,ALMOND ACRES CHARTER ACADEMY,42,32,76,kindergarten,Y
6042956,SAN LUIS OBISPO,PUBLIC,SANTA MARGARITA,CA,SANTA MARGARITA ELEMENTARY,62,60,98,kindergarten,Y
6043343,SAN LUIS OBISPO,PUBLIC,SHANDON,CA,SHANDON ELEMENTARY,23,21,95,7th grade,Y
6043343,SAN LUIS OBISPO,PUBLIC,SHANDON,CA,SHANDON ELEMENTARY,30,27,90,kindergarten,Y
406205648,SAN LUIS OBISPO,PRIVATE,TEMPLETON,CA,"CHILDREN'S GARDEN, THE",40,38,95,childcare,Y
401712378,SAN LUIS OBISPO,PRIVATE,TEMPLETON,CA,LAUGH & LEARN PRESCHOOL,30,28,95,childcare,Y
406213509,SAN LUIS OBISPO,PRIVATE,TEMPLETON,CA,TEMPLETON YOUTH CENTER PRESCHOOL,20,19,95,childcare,Y
6106371,SAN LUIS OBISPO,PUBLIC,TEMPLETON,CA,TEMPLETON MIDDLE,184,178,97,7th grade,Y
6043350,SAN LUIS OBISPO,PUBLIC,TEMPLETON,CA,TEMPLETON ELEMENTARY,192,183,95,kindergarten,Y
414000627,SAN MATEO,PRIVATE,ATHERTON,CA,PLAYSCHOOL,101,99,99,childcare,Y
410509784,SAN MATEO,PRIVATE,ATHERTON,CA,SACRED HEART PRESCHOOL & KINDERGARTEN,63,61,98,childcare,Y
6940118,SAN MATEO,PRIVATE,ATHERTON,CA,MENLO,78,76,98,7th grade,Y
6940159,SAN MATEO,PRIVATE,ATHERTON,CA,"SACRED HEART SCHOOLS, ATHERTON",70,68,98,7th grade,Y
6940159,SAN MATEO,PRIVATE,ATHERTON,CA,"SACRED HEART SCHOOLS, ATHERTON",45,42,95,kindergarten,Y
6044135,SAN MATEO,PUBLIC,ATHERTON,CA,ENCINAL ELEMENTARY,115,113,99,kindergarten,Y
414001399,SAN MATEO,PUBLIC,ATHERTON,CA,RCSD CHILD DEV SERVICES.SELBY LANE CDC,72,70,98,childcare,Y
6044127,SAN MATEO,PUBLIC,ATHERTON,CA,LAS LOMITAS ELEMENTARY,106,104,98,kindergarten,Y
6044168,SAN MATEO,PUBLIC,ATHERTON,CA,LAUREL ELEMENTARY,117,112,96,kindergarten,Y
50,SAN MATEO,PUBLIC,ATHERTON,CA,HERITAGE OAK CHILDREN'S CENTER,32,30,95,childcare,Y
6044580,SAN MATEO,PUBLIC,ATHERTON,CA,SELBY LANE ELEMENTARY,114,102,89,kindergarten,Y
6044580,SAN MATEO,PUBLIC,ATHERTON,CA,SELBY LANE ELEMENTARY,92,69,75,7th grade,Y
410500410,SAN MATEO,PRIVATE,BELMONT,CA,MERRY MOPPET NURSERY SCHOOL,127,125,99,childcare,Y
414000251,SAN MATEO,PRIVATE,BELMONT,CA,HOLY CROSS PRESCHOOL,53,51,98,childcare,Y
10,SAN MATEO,PRIVATE,BELMONT,CA,CARLMONT PARENTS NURSERY,35,33,95,childcare,Y
414003092,SAN MATEO,PRIVATE,BELMONT,CA,CHALLENGE SCHOOL (PS) BELMONT CAMPUS,28,26,95,childcare,Y
414002365,SAN MATEO,PRIVATE,BELMONT,CA,FOOTSTEPS@CIPRIANI PRESCHOOL,23,21,95,childcare,Y
414001947,SAN MATEO,PRIVATE,BELMONT,CA,FOOTSTEPS@NESBIT PUMA CUBS(PRESCHOOL),40,38,95,childcare,Y
414002663,SAN MATEO,PRIVATE,BELMONT,CA,IMMACULATE HEART OF MARY (PRESCHOOL),26,24,95,childcare,Y
6978530,SAN MATEO,PRIVATE,BELMONT,CA,BELMONT OAKS ACADEMY,36,34,95,kindergarten,Y
6940043,SAN MATEO,PRIVATE,BELMONT,CA,CHARLES ARMSTRONG SCHOOL,38,36,95,7th grade,Y
6978662,SAN MATEO,PRIVATE,BELMONT,CA,IMMACULATE HEART OF MARY SCHOOL,33,31,95,7th grade,Y
6043475,SAN MATEO,PUBLIC,BELMONT,CA,NESBIT ELEMENTARY,100,99,99,kindergarten,Y
6043483,SAN MATEO,PUBLIC,BELMONT,CA,RALSTON INTERMEDIATE,389,385,99,7th grade,Y
410509243,SAN MATEO,PUBLIC,BELMONT,CA,BELMONT COMMUNITY LEARNING CENTER,75,73,98,childcare,Y
6043434,SAN MATEO,PUBLIC,BELMONT,CA,CENTRAL ELEMENTARY,75,73,98,kindergarten,Y
6043442,SAN MATEO,PUBLIC,BELMONT,CA,CIPRIANI ELEMENTARY,75,73,98,kindergarten,Y
6043475,SAN MATEO,PUBLIC,BELMONT,CA,NESBIT ELEMENTARY,51,49,98,7th grade,Y
6043459,SAN MATEO,PUBLIC,BELMONT,CA,FOX ELEMENTARY,93,90,97,kindergarten,Y
414001706,SAN MATEO,PRIVATE,BRISBANE,CA,SILVERSPOT CO.OPERATIVE NURSERY SCHOOL,38,36,95,childcare,Y
6043491,SAN MATEO,PUBLIC,BRISBANE,CA,BRISBANE ELEMENTARY,43,40,95,kindergarten,Y
6043509,SAN MATEO,PUBLIC,BRISBANE,CA,LIPMAN MIDDLE,49,46,95,7th grade,Y
414002424,SAN MATEO,PRIVATE,BURLINGAME,CA,LEARNING LINKS PRESCHOOL,130,128,99,childcare,Y
410509197,SAN MATEO,PRIVATE,BURLINGAME,CA,PENINSULA TEMPLE SHOLOM PRESCHOOL,167,165,99,childcare,Y
410500240,SAN MATEO,PRIVATE,BURLINGAME,CA,FIRST PRESBYTERIAN CHURCH PRESCHOOL,87,85,98,childcare,Y
414004002,SAN MATEO,PRIVATE,BURLINGAME,CA,GENIUS LEARNING (PS),52,50,98,childcare,Y
414000830,SAN MATEO,PRIVATE,BURLINGAME,CA,OUR LADY OF ANGELS PRESCHOOL,57,55,98,childcare,Y
410500602,SAN MATEO,PRIVATE,BURLINGAME,CA,ST. PAUL'S NURSERY SCHOOL,61,59,98,childcare,Y
410500650,SAN MATEO,PRIVATE,BURLINGAME,CA,UNITED METHODIST CH OF BURLINGAME COOP NURSERY SC,85,83,98,childcare,Y
414000464,SAN MATEO,PRIVATE,BURLINGAME,CA,BURLINGAME MONTESSORI SCHOOL,44,41,95,childcare,Y
410504655,SAN MATEO,PRIVATE,BURLINGAME,CA,"MORNING GLORY MONTESSORI SCHOOL, INC.",33,31,95,childcare,Y
410501367,SAN MATEO,PRIVATE,BURLINGAME,CA,STEPPING STONE,39,37,95,childcare,Y
414002946,SAN MATEO,PRIVATE,BURLINGAME,CA,TRINITY LUTHERAN PRESCHOOL,30,28,95,childcare,Y
6978720,SAN MATEO,PRIVATE,BURLINGAME,CA,OUR LADY OF ANGELS ELEMENTARY,31,29,95,kindergarten,Y
6978811,SAN MATEO,PRIVATE,BURLINGAME,CA,ST. CATHERINE OF SIENA ELEMENTARY,37,35,95,kindergarten,Y
6978720,SAN MATEO,PRIVATE,BURLINGAME,CA,OUR LADY OF ANGELS ELEMENTARY,34,32,95,7th grade,Y
6978811,SAN MATEO,PRIVATE,BURLINGAME,CA,ST. CATHERINE OF SIENA ELEMENTARY,34,32,95,7th grade,Y
410518635,SAN MATEO,PUBLIC,BURLINGAME,CA,PALCARE CHILD CARE CENTER,123,121,99,childcare,Y
6043574,SAN MATEO,PUBLIC,BURLINGAME,CA,MCKINLEY ELEMENTARY,127,125,99,kindergarten,Y
6043525,SAN MATEO,PUBLIC,BURLINGAME,CA,BURLINGAME INTERMEDIATE,363,359,99,7th grade,Y
6043541,SAN MATEO,PUBLIC,BURLINGAME,CA,FRANKLIN ELEMENTARY,98,96,98,kindergarten,Y
6043566,SAN MATEO,PUBLIC,BURLINGAME,CA,LINCOLN ELEMENTARY,89,87,98,kindergarten,Y
6043590,SAN MATEO,PUBLIC,BURLINGAME,CA,ROOSEVELT ELEMENTARY,81,79,98,kindergarten,Y
6043608,SAN MATEO,PUBLIC,BURLINGAME,CA,WASHINGTON ELEMENTARY,70,68,98,kindergarten,Y
133157,SAN MATEO,PUBLIC,BURLINGAME,CA,HOOVER ELEMENTARY,42,39,95,kindergarten,Y
414002733,SAN MATEO,PRIVATE,COLMA,CA,EARLY LEARNING ACADEMY,57,55,98,childcare,Y
6978654,SAN MATEO,PRIVATE,COLMA,CA,HOLY ANGELS ELEMENTARY,23,21,95,7th grade,Y
414004018,SAN MATEO,PRIVATE,COLMA,CA,HOLY ANGELS PRESCHOOL,30,23,77,childcare,Y
6043723,SAN MATEO,PUBLIC,COLMA,CA,BENJAMIN FRANKLIN INTERMEDIATE,210,207,99,7th grade,Y
6043806,SAN MATEO,PUBLIC,COLMA,CA,GARDEN VILLAGE ELEMENTARY,70,68,97,kindergarten,Y
414000489,SAN MATEO,HEAD START,DALY CITY,CA,"IHSD, INC.SERRAMONTE HEAD START CENTER",60,58,98,childcare,Y
410509589,SAN MATEO,PRIVATE,DALY CITY,CA,HOPE LUTHERAN DAYSCHOOL,126,124,99,childcare,Y
414002928,SAN MATEO,PRIVATE,DALY CITY,CA,MILESTONE ACADEMY PRESCHOOL,60,58,98,childcare,Y
414002868,SAN MATEO,PRIVATE,DALY CITY,CA,SISTER CLAIRE'S PRESCHOOL,58,56,98,childcare,Y
414004112,SAN MATEO,PRIVATE,DALY CITY,CA,YOUNG WORLD PRESCHOOL & CHILDCARE LLC (PS),76,74,98,childcare,Y
414004207,SAN MATEO,PRIVATE,DALY CITY,CA,IMAGINATION STATION (PS),48,45,95,childcare,Y
410506186,SAN MATEO,PRIVATE,DALY CITY,CA,"LATCHKEY ALTERNATIVE CENTER, THE",38,36,95,childcare,Y
410509276,SAN MATEO,PRIVATE,DALY CITY,CA,NOAH'S ARK PRESCHOOL & DAY CARE CENTER.EDGEWORTH,23,21,95,childcare,Y
414002607,SAN MATEO,PRIVATE,DALY CITY,CA,PLAYHOUSE CHILDCARE CENTER (PS),32,30,95,childcare,Y
414001539,SAN MATEO,PRIVATE,DALY CITY,CA,SOUTHGATE PRESCHOOL,39,37,95,childcare,Y
414004152,SAN MATEO,PRIVATE,DALY CITY,CA,STAR ACADEMY PRESCHOOL,21,19,95,childcare,Y
410503442,SAN MATEO,PRIVATE,DALY CITY,CA,VILLAGE NURSERY SCHOOL,27,25,95,childcare,Y
6978738,SAN MATEO,PRIVATE,DALY CITY,CA,OUR LADY OF MERCY ELEMENTARY,35,33,95,kindergarten,Y
6978738,SAN MATEO,PRIVATE,DALY CITY,CA,OUR LADY OF MERCY ELEMENTARY,35,33,95,7th grade,Y
