facility_num,county,is_public,city,facility_name,enrollment,n,pct,reported,vac_info_type
6032668.0,Riverside,PUBLIC,Riverside,JEFFERSON ELEM.,139.0,126.0,90.64748201438849,Y,KindergartenData
6120075.0,Riverside,PUBLIC,Riverside,KENNEDY ELEMENTARY,125.0,122.0,97.6,Y,KindergartenData
100545.0,Riverside,PUBLIC,Riverside,LAKE MATHEWS ELEMENTARY,117.0,116.0,99.14529914529915,Y,KindergartenData
6032684.0,Riverside,PUBLIC,Riverside,LIBERTY ELEM.,136.0,128.0,94.11764705882351,Y,KindergartenData
6032692.0,Riverside,PUBLIC,Riverside,LONGFELLOW ELEM.,134.0,134.0,100.0,Y,KindergartenData
6032700.0,Riverside,PUBLIC,Riverside,MADISON ELEM.,86.0,86.0,100.0,Y,KindergartenData
6032718.0,Riverside,PUBLIC,Riverside,MAGNOLIA ELEM.,97.0,85.0,87.62886597938144,Y,KindergartenData
111252.0,Riverside,PUBLIC,Riverside,MARK TWAIN ELEMENTARY,145.0,132.0,91.0344827586207,Y,KindergartenData
6032726.0,Riverside,PUBLIC,Riverside,MONROE ELEM.,83.0,76.0,91.56626506024095,Y,KindergartenData
6032734.0,Riverside,PUBLIC,Riverside,MOUNTAIN VIEW ELEM.,99.0,99.0,100.0,Y,KindergartenData
6032742.0,Riverside,PUBLIC,Riverside,PACHAPPA ELEM.,108.0,106.0,98.14814814814815,Y,KindergartenData
114181.0,Riverside,PUBLIC,Riverside,PATRICIA BEATTY ELEMENTARY,97.0,77.0,79.38144329896906,Y,KindergartenData
6112676.0,Riverside,PUBLIC,Riverside,RIVERA ELEM.,66.0,58.0,87.87878787878788,Y,KindergartenData
6107957.0,Riverside,PUBLIC,Riverside,TAFT (WILLIAM H.) ELEM.,98.0,95.0,96.93877551020408,Y,KindergartenData
6032775.0,Riverside,PUBLIC,Riverside,VICTORIA ELEM.,85.0,76.0,89.41176470588236,Y,KindergartenData
6032783.0,Riverside,PUBLIC,Riverside,WASHINGTON ELEM.,130.0,129.0,99.23076923076924,Y,KindergartenData
6099188.0,Riverside,PUBLIC,Riverside,WOODCREST ELEM.,69.0,68.0,98.55072463768116,Y,KindergartenData
6109581.0,Riverside,PUBLIC,Romoland,HARVEST VALLEY ELEM.,93.0,91.0,97.8494623655914,Y,KindergartenData
113746.0,Riverside,PUBLIC,Romoland,MESA VIEW,195.0,191.0,97.94871794871794,Y,KindergartenData
6032791.0,Riverside,PUBLIC,Romoland,ROMOLAND ELEM.,81.0,81.0,100.0,Y,KindergartenData
102723.0,Riverside,PUBLIC,San Jacinto,"CLAYTON A. RECORD, JR. ELEMENTARY",70.0,67.0,95.71428571428572,Y,KindergartenData
6106884.0,Riverside,PUBLIC,San Jacinto,DE ANZA ELEM.,84.0,77.0,91.66666666666666,Y,KindergartenData
6032809.0,Riverside,PUBLIC,San Jacinto,HYATT ELEM.,92.0,90.0,97.82608695652172,Y,KindergartenData
102715.0,Riverside,PUBLIC,San Jacinto,JOSE ANTONIO ESTUDILLO ELEMENTARY SCHOOL,97.0,93.0,95.8762886597938,Y,KindergartenData
121319.0,Riverside,PUBLIC,San Jacinto,MEGAN COPE ELEMENTARY,98.0,93.0,94.89795918367348,Y,KindergartenData
6109490.0,Riverside,PUBLIC,San Jacinto,PARK HILL ELEM.,155.0,146.0,94.19354838709677,Y,KindergartenData
6032817.0,Riverside,PUBLIC,San Jacinto,SAN JACINTO ELEM.,97.0,90.0,92.78350515463914,Y,KindergartenData
6114748.0,Riverside,PUBLIC,San Jacinto,SAN JACINTO VALLEY ACAD  (CHTR),97.0,95.0,97.93814432989693,Y,KindergartenData
105742.0,Riverside,PUBLIC,Murrieta,ALAMOS ELEMENTARY SCHOOL,101.0,97.0,96.03960396039604,Y,KindergartenData
6116446.0,Riverside,PUBLIC,Temecula,ABBY REINKE ELEMENTARY,118.0,111.0,94.06779661016952,Y,KindergartenData
108480.0,Riverside,PUBLIC,Temecula,CROWNE HILL ELEMENTARY,102.0,95.0,93.13725490196079,Y,KindergartenData
6116438.0,Riverside,PUBLIC,Temecula,JACKSON ELEMENTARY SCHOOL,62.0,58.0,93.54838709677419,Y,KindergartenData
121251.0,Riverside,PUBLIC,Temecula,KEEGAN ACADEMY,15.0,13.0,86.66666666666669,Y,KindergartenData
6109417.0,Riverside,PUBLIC,Temecula,NICOLAS VALLEY ELEM.,137.0,130.0,94.89051094890509,Y,KindergartenData
6112809.0,Riverside,PUBLIC,Temecula,PALOMA ELEM.,82.0,79.0,96.34146341463415,Y,KindergartenData
6113641.0,Riverside,PUBLIC,Temecula,PAUBA VALLEY,71.0,70.0,98.59154929577466,Y,KindergartenData
6106017.0,Riverside,PUBLIC,Temecula,RANCHO ELEM.,88.0,87.0,98.86363636363636,Y,KindergartenData
6110084.0,Riverside,PUBLIC,Temecula,RED HAWK ELEM.,81.0,79.0,97.53086419753086,Y,KindergartenData
6108427.0,Riverside,PUBLIC,Temecula,TEMECULA ELEM.,110.0,110.0,100.0,Y,KindergartenData
113696.0,Riverside,PUBLIC,Temecula,TEMECULA LUISENO ELEM.,148.0,143.0,96.62162162162164,Y,KindergartenData
108506.0,Riverside,PUBLIC,Temecula,TOBIN (TONY) ELEMENTARY,105.0,98.0,93.33333333333331,Y,KindergartenData
6096994.0,Riverside,PUBLIC,Temecula,VAIL ELEM.,108.0,107.0,99.07407407407408,Y,KindergartenData
6114243.0,Riverside,PUBLIC,Temecula,VINTAGE HILLS ELEM.,127.0,118.0,92.91338582677166,Y,KindergartenData
6118822.0,Riverside,PUBLIC,Temecula,YSABEL BARNETT ELEM.,131.0,127.0,96.94656488549616,Y,KindergartenData
101097.0,Riverside,PUBLIC,Winchester,FRENCH VALLEY ELEMENTARY,152.0,146.0,96.05263157894736,Y,KindergartenData
108498.0,Riverside,PUBLIC,Winchester,LA VORGNA (SUSAN) ELEMENTARY,139.0,127.0,91.36690647482014,Y,KindergartenData
3330917.0,Riverside,PUBLIC,Winchester,TEMECULA PREPARATORY SCHOOL,68.0,66.0,97.05882352941177,Y,KindergartenData
6112551.0,Riverside,PUBLIC,Winchester,TEMECULA VALLEY CHARTER SCHOOL,48.0,47.0,97.91666666666666,Y,KindergartenData
6109565.0,Riverside,PUBLIC,Moreno Valley,BETHUNE (MARY MCCLOUD) ELEM.,132.0,129.0,97.72727272727272,Y,KindergartenData
109116.0,Riverside,PUBLIC,Moreno Valley,LASSELLE ELEMENTARY,148.0,146.0,98.64864864864865,Y,KindergartenData
6108039.0,Riverside,PUBLIC,Moreno Valley,RAINBOW RIDGE ELEM.,125.0,121.0,96.8,Y,KindergartenData
6108047.0,Riverside,PUBLIC,Moreno Valley,VICTORIANO ELEM.,93.0,86.0,92.47311827956987,Y,KindergartenData
109124.0,Riverside,PUBLIC,Perris,AVALON ELEMENTARY,123.0,120.0,97.56097560975607,Y,KindergartenData
106096.0,Riverside,PUBLIC,Perris,COLUMBIA ELEM.,121.0,121.0,100.0,Y,KindergartenData
6114458.0,Riverside,PUBLIC,Perris,MANUEL REAL,135.0,130.0,96.29629629629628,Y,KindergartenData
117424.0,Riverside,PUBLIC,Perris,MAY RANCH ELEMENTARY,154.0,132.0,85.71428571428571,Y,KindergartenData
6032866.0,Riverside,PUBLIC,Perris,MEAD VALLEY ELEM.,124.0,121.0,97.58064516129032,Y,KindergartenData
100958.0,Riverside,PUBLIC,Perris,SIERRA VISTA ELEMENTARY,91.0,90.0,98.9010989010989,Y,KindergartenData
112094.0,Riverside,PUBLIC,Perris,TRIPLE CROWN ELEM,147.0,147.0,100.0,Y,KindergartenData
6032874.0,Riverside,PUBLIC,Perris,VAL VERDE ELEM.,122.0,121.0,99.18032786885244,Y,KindergartenData
7072119.0,Riverside,PRIVATE,Banning,CALVARY CHRTN.,24.0,22.0,91.66666666666666,Y,KindergartenData
6138655.0,Riverside,PRIVATE,Banning,MORONGO SCHOOL,19.0,19.0,100.0,Y,KindergartenData
7098817.0,Riverside,PRIVATE,Banning,PASS CHRISTIAN SCH,14.0,13.0,92.85714285714286,Y,KindergartenData
6901896.0,Riverside,PRIVATE,Bermuda Dunes,Desert Christian Academy,40.0,18.0,45.0,Y,KindergartenData
6976724.0,Riverside,PRIVATE,Cherry Valley,CHERRY VALLEY BRETHREN SCHOOLS,11.0,11.0,100.0,Y,KindergartenData
6202766.0,Riverside,PRIVATE,Corona,CALVARY CHAPEL CHRISTIAN ACADEMY,15.0,15.0,100.0,Y,KindergartenData
7096092.0,Riverside,PRIVATE,Corona,COUNTRYSIDE MONTESSORI CENTER,12.0,12.0,100.0,Y,KindergartenData
6917629.0,Riverside,PRIVATE,Corona,CROSSROADS CHRTN.,80.0,74.0,92.5,Y,KindergartenData
6140230.0,Riverside,PRIVATE,Corona,GRACE CHRISTIAN ACADEMY,13.0,10.0,76.92307692307693,Y,KindergartenData
6907570.0,Riverside,PRIVATE,Corona,GRACE LUTHERAN KINDERGARTEN,17.0,16.0,94.11764705882351,Y,KindergartenData
6132492.0,Riverside,PRIVATE,Corona,MAGNOLIA PRESCHOOL & KINDERGARTEN,15.0,2.0,13.333333333333336,Y,KindergartenData
7015852.0,Riverside,PRIVATE,Corona,MONTESSORI OF CORONA,26.0,23.0,88.46153846153845,Y,KindergartenData
7094279.0,Riverside,PRIVATE,Corona,OLIVE BRANCH CHRISTIAN ACADEMY,22.0,20.0,90.9090909090909,Y,KindergartenData
6976930.0,Riverside,PRIVATE,Corona,ST. EDWARD'S ELEM.,29.0,29.0,100.0,Y,KindergartenData
6965446.0,Riverside,PRIVATE,Hemet,BAPTIST CHRTN. SCH.,18.0,18.0,100.0,Y,KindergartenData
7023435.0,Riverside,PRIVATE,Hemet,COMMUNITY CHRTN. CHURCH,18.0,10.0,55.55555555555557,Y,KindergartenData
6930085.0,Riverside,PRIVATE,Hemet,ST. JOHN'S LUTHERAN SCH.,28.0,25.0,89.2857142857143,Y,KindergartenData
6976831.0,Riverside,PRIVATE,Indio,OUR LADY OF PERPETUAL HELP,24.0,24.0,100.0,Y,KindergartenData
7077175.0,Riverside,PRIVATE,Lake Elsinore,KIDS COTTAGE,11.0,11.0,100.0,Y,KindergartenData
7089196.0,Riverside,PRIVATE,Menifee,GOOD SHEPHERD LUTHERAN SCHOOL,27.0,24.0,88.88888888888891,Y,KindergartenData
7085731.0,Riverside,PRIVATE,Moreno Valley,CALVARY CHAPEL CHRTN. SCH.,17.0,16.0,94.11764705882351,Y,KindergartenData
6927677.0,Riverside,PRIVATE,Moreno Valley,MORENO VALLEY CHRTN. SCH.,17.0,17.0,100.0,Y,KindergartenData
1133501.0,Riverside,PRIVATE,Moreno Valley,SHEPHERD OF THE VALLEY CHILD CARE CENTER AND KINDE,10.0,10.0,100.0,Y,KindergartenData
6927016.0,Riverside,PRIVATE,Moreno Valley,VALLEY CHRISTIAN ACADEMY,22.0,22.0,100.0,Y,KindergartenData
7083082.0,Riverside,PRIVATE,Murrieta,Calvary Murrieta Christian School.,43.0,39.0,90.69767441860463,Y,KindergartenData
6917942.0,Riverside,PRIVATE,Norco,TOWN AND COUNTRY DAY,25.0,25.0,100.0,Y,KindergartenData
6204317.0,Riverside,PRIVATE,Norco,TURNING POINT CHRISTIAN KI,20.0,20.0,100.0,Y,KindergartenData
6976823.0,Riverside,PRIVATE,Palm Desert,DESERT ADVENTIST ACAD.,11.0,11.0,100.0,Y,KindergartenData
333501.0,Riverside,PRIVATE,Palm Desert,PALM DESERT COMMUNITY PRSBYTRN,12.0,10.0,83.33333333333334,Y,KindergartenData
6917959.0,Riverside,PRIVATE,Palm Desert,PALM DESERT LRNG. TREE CTR.,31.0,30.0,96.77419354838707,Y,KindergartenData
6959548.0,Riverside,PRIVATE,Palm Desert,SACRED HEART SCH.,51.0,48.0,94.11764705882351,Y,KindergartenData
9033513.0,Riverside,PRIVATE,Palm Desert,TOT STOP,15.0,13.0,86.66666666666669,Y,KindergartenData
7011612.0,Riverside,PRIVATE,Palm Springs,DESERT CHAPEL CHRTN.,14.0,14.0,100.0,Y,KindergartenData
6959431.0,Riverside,PRIVATE,Palm Springs,DESERT SON-SHINE PS & KDGN,11.0,11.0,100.0,Y,KindergartenData
9033506.0,Riverside,PRIVATE,Palm Springs,KIDDIE KOLLEGE,15.0,15.0,100.0,Y,KindergartenData
7086697.0,Riverside,PRIVATE,Palm Springs,KING'S SCHOOLS OF THE DESERT,17.0,15.0,88.23529411764706,Y,KindergartenData
6976989.0,Riverside,PRIVATE,Palm Springs,ST. THERESA,27.0,27.0,100.0,Y,KindergartenData
6976963.0,Riverside,PRIVATE,Perris,ST. JAMES,19.0,16.0,84.21052631578947,Y,KindergartenData
6999130.0,Riverside,PRIVATE,Perris,TEMPLE CHRTN. SCH.,19.0,17.0,89.47368421052632,Y,KindergartenData
6976856.0,Riverside,PRIVATE,Rancho Mirage,MARYWOOD-PALM VALLEY SCHOOL,40.0,35.0,87.5,Y,KindergartenData
6132716.0,Riverside,PRIVATE,Riverside,ALL SAINTS' CARDEN ACADEMY,11.0,11.0,100.0,Y,KindergartenData
6954218.0,Riverside,PRIVATE,Riverside,BETHEL CHRTN. SCH.,21.0,20.0,95.23809523809523,Y,KindergartenData
7092620.0,Riverside,PRIVATE,Riverside,COTTONWOOD MONTESSORI - PEDLEY,13.0,13.0,100.0,Y,KindergartenData
6918940.0,Riverside,PRIVATE,Riverside,HARVEST CHRTN. SCH.,66.0,59.0,89.3939393939394,Y,KindergartenData
6926877.0,Riverside,PRIVATE,Riverside,HAWARDEN HILLS ACAD.,34.0,34.0,100.0,Y,KindergartenData
6965461.0,Riverside,PRIVATE,Riverside,IMMANUEL LUTHERAN ELEM.,26.0,24.0,92.30769230769228,Y,KindergartenData
6937809.0,Riverside,PRIVATE,Riverside,LA SIERRA ACAD. ELEM.,45.0,42.0,93.33333333333331,Y,KindergartenData
6201867.0,Riverside,PRIVATE,Riverside,LIFE CHRISTIAN ACADEMY,10.0,10.0,100.0,Y,KindergartenData
6900187.0,Riverside,PRIVATE,Riverside,MONTESSORI ACAD.,13.0,13.0,100.0,Y,KindergartenData
7009772.0,Riverside,PRIVATE,Riverside,MONTESSORI CHILDREN'S HOUSE,18.0,17.0,94.44444444444444,Y,KindergartenData
6976849.0,Riverside,PRIVATE,Riverside,OUR LADY OF PERPETUAL HELP,22.0,22.0,100.0,Y,KindergartenData
6937908.0,Riverside,PRIVATE,Riverside,RIVERSIDE CHRISTIAN SCHOOL,43.0,42.0,97.67441860465117,Y,KindergartenData
6978209.0,Riverside,PRIVATE,Riverside,RIVERSIDE CHRTN. DAY SCH.,46.0,45.0,97.82608695652172,Y,KindergartenData
6988299.0,Riverside,PRIVATE,Riverside,RIVERSIDE MONTESSORI ACAD.,26.0,24.0,92.30769230769228,Y,KindergartenData
6976997.0,Riverside,PRIVATE,Riverside,SAINT THOMAS APOSTLE,32.0,25.0,78.125,Y,KindergartenData
6976922.0,Riverside,PRIVATE,Riverside,ST. CATHERINE'S OF ALEXANDRIA SC,27.0,27.0,100.0,Y,KindergartenData
6976948.0,Riverside,PRIVATE,Riverside,ST. FRANCIS DE SALES ELEM.,22.0,22.0,100.0,Y,KindergartenData
6976955.0,Riverside,PRIVATE,San Jacinto,ST. HYACINTH ACAD.,23.0,23.0,100.0,Y,KindergartenData
7081532.0,Riverside,PRIVATE,Temecula,ABC CHILD CARE CENTER,25.0,25.0,100.0,Y,KindergartenData
6205199.0,Riverside,PRIVATE,Temecula,ABC CHILDCARE VILLAGE,21.0,21.0,100.0,Y,KindergartenData
6917660.0,Riverside,PRIVATE,Temecula,HILLCREST ACADEMY,19.0,15.0,78.94736842105263,Y,KindergartenData
533505.0,Riverside,PRIVATE,Temecula,KINDER-CARE #1724,13.0,13.0,100.0,Y,KindergartenData
6937825.0,Riverside,PRIVATE,Temecula,LINFIELD CHRISTIAN SCHOOL,29.0,21.0,72.41379310344827,Y,KindergartenData
6924344.0,Riverside,PRIVATE,Temecula,RANCHO COMMUNITY CHRTN. SCH.,58.0,52.0,89.65517241379311,Y,KindergartenData
7098809.0,Riverside,PRIVATE,Temecula,ST. JEANNE DE LESTONNAC,57.0,50.0,87.71929824561403,Y,KindergartenData
7091531.0,Riverside,PRIVATE,Temecula,TEMECULA MONTESSORI,26.0,26.0,100.0,Y,KindergartenData
7055056.0,Riverside,PRIVATE,Temecula,VAN AVERY PREP.,61.0,51.0,83.60655737704919,Y,KindergartenData
6909824.0,Riverside,PRIVATE,Wildomar,ANNE SULLIVAN NURSERY,14.0,12.0,85.71428571428571,Y,KindergartenData
6910830.0,Riverside,PRIVATE,Wildomar,BUNDY CANYON CHRTN.,16.0,14.0,87.5,Y,KindergartenData
7094295.0,Riverside,PRIVATE,Wildomar,CORNERSTONE CHRISTIAN,15.0,12.0,80.0,Y,KindergartenData
6032890.0,Sacramento,PUBLIC,Herald,ARCOHE ELEM.,47.0,44.0,93.61702127659576,Y,KindergartenData
6032908.0,Sacramento,PUBLIC,Antelope,ARTHUR S. DUDLEY ELEM.,113.0,103.0,91.1504424778761,Y,KindergartenData
6032924.0,Sacramento,PUBLIC,Antelope,CYRIL SPINELLI ELEM.,40.0,33.0,82.5,Y,KindergartenData
6108948.0,Sacramento,PUBLIC,Antelope,NORTH COUNTRY ELEM.,95.0,89.0,93.68421052631581,Y,KindergartenData
6107734.0,Sacramento,PUBLIC,Antelope,OAK HILL ELEM.,110.0,102.0,92.72727272727272,Y,KindergartenData
105908.0,Sacramento,PUBLIC,Elk Grove,ARLENE HEIN ELEMENTARY SCHOOL,159.0,150.0,94.33962264150944,Y,KindergartenData
6109516.0,Sacramento,PUBLIC,Elk Grove,BUTLER (ARTHUR C.) ELEM.,128.0,117.0,91.40625,Y,KindergartenData
111732.0,Sacramento,PUBLIC,Elk Grove,CALIFORNIA MONTESSORI PROJECT - ELK GROVE,44.0,39.0,88.63636363636364,Y,KindergartenData
111112.0,Sacramento,PUBLIC,Elk Grove,CARROLL ELEMENTARY,120.0,100.0,83.33333333333334,Y,KindergartenData
6118046.0,Sacramento,PUBLIC,Elk Grove,CASE (RAYMOND) ELEM.,96.0,95.0,98.95833333333334,Y,KindergartenData
108738.0,Sacramento,PUBLIC,Elk Grove,CASTELLO (HELEN CARR) ELEMENTARY,137.0,128.0,93.43065693430657,Y,KindergartenData
6112106.0,Sacramento,PUBLIC,Elk Grove,DONNER (ELITHA) ELEM.,114.0,106.0,92.98245614035088,Y,KindergartenData
101790.0,Sacramento,PUBLIC,Elk Grove,EDNA BATEY ELEMENTARY SCHOOL,132.0,99.0,75.0,Y,KindergartenData
6110118.0,Sacramento,PUBLIC,Elk Grove,EHRHARDT (JOHN) ELEM.,96.0,89.0,92.70833333333334,Y,KindergartenData
6033047.0,Sacramento,PUBLIC,Elk Grove,ELK GROVE ELEMENTARY,121.0,98.0,80.99173553719008,Y,KindergartenData
6120034.0,Sacramento,PUBLIC,Elk Grove,ELLIOTT RANCH,119.0,109.0,91.59663865546221,Y,KindergartenData
6101844.0,Sacramento,PUBLIC,Elk Grove,FEICKERT ELLEN ELEM.,66.0,49.0,74.24242424242425,Y,KindergartenData
6107700.0,Sacramento,PUBLIC,Elk Grove,FOULKS RANCH ELEM.,143.0,136.0,95.10489510489508,Y,KindergartenData
6033062.0,Sacramento,PUBLIC,Elk Grove,FRANKLIN ELEM.,96.0,95.0,98.95833333333334,Y,KindergartenData
6120018.0,Sacramento,PUBLIC,Elk Grove,IRENE B. WEST,143.0,125.0,87.41258741258741,Y,KindergartenData
6116818.0,Sacramento,PUBLIC,Elk Grove,JOSEPH SIMS ELEM.,158.0,129.0,81.64556962025317,Y,KindergartenData
6098743.0,Sacramento,PUBLIC,Elk Grove,MARKOFER (FLORENCE) ELEM.,99.0,92.0,92.92929292929293,Y,KindergartenData
6033088.0,Sacramento,PUBLIC,Elk Grove,MCKEE (JAMES A.) ELEM.,55.0,53.0,96.36363636363636,Y,KindergartenData
6033096.0,Sacramento,PUBLIC,Elk Grove,PLEASANT GROVE ELEM.,48.0,45.0,93.75,Y,KindergartenData
105932.0,Sacramento,PUBLIC,Elk Grove,ROY HERBURGER ELEMENTARY SCHOOL,138.0,131.0,94.92753623188406,Y,KindergartenData
6118053.0,Sacramento,PUBLIC,Elk Grove,STONE LAKE ELEM.,121.0,113.0,93.38842975206612,Y,KindergartenData
114702.0,Sacramento,PUBLIC,Rancho Cordova,SUNRISE ELEM.,133.0,126.0,94.73684210526315,Y,KindergartenData
108720.0,Sacramento,PUBLIC,Sacramento,ADREANI (ARNOLD) ELEMENTARY,92.0,81.0,88.04347826086956,Y,KindergartenData
6033054.0,Sacramento,PUBLIC,Sacramento,FLORIN ELEM.,88.0,78.0,88.63636363636364,Y,KindergartenData
6106355.0,Sacramento,PUBLIC,Sacramento,JACKSON (ISABELLE) ELEM.,134.0,121.0,90.29850746268656,Y,KindergartenData
6033104.0,Sacramento,PUBLIC,Sacramento,KENNEDY (SAMUEL) ELEM.,132.0,131.0,99.24242424242424,Y,KindergartenData
6032981.0,Sacramento,PUBLIC,Sacramento,KIRCHGATER (ANNA) ELEM.,134.0,116.0,86.56716417910447,Y,KindergartenData
6077291.0,Sacramento,PUBLIC,Sacramento,LEIMBACH (HERMAN) ELEM.,75.0,70.0,93.33333333333331,Y,KindergartenData
6033005.0,Sacramento,PUBLIC,Sacramento,MACK (CHARLES) ELEM.,174.0,146.0,83.9080459770115,Y,KindergartenData
6113187.0,Sacramento,PUBLIC,Sacramento,MAEOLA BEITZEL ELEM.,147.0,136.0,92.51700680272108,Y,KindergartenData
6113179.0,Sacramento,PUBLIC,Sacramento,MORSE (BARBARA COMSTOCK) ELEM.,133.0,91.0,68.42105263157895,Y,KindergartenData
6098750.0,Sacramento,PUBLIC,Sacramento,PRAIRIE ELEM.,154.0,127.0,82.46753246753245,Y,KindergartenData
6033021.0,Sacramento,PUBLIC,Sacramento,REESE (DAVID) ELEM.,118.0,111.0,94.06779661016952,Y,KindergartenData
6107916.0,Sacramento,PUBLIC,Sacramento,REITH (JOHN) ELEM.,87.0,73.0,83.9080459770115,Y,KindergartenData
6120026.0,Sacramento,PUBLIC,Sacramento,ROBERT FITE ELEM,73.0,61.0,83.56164383561644,Y,KindergartenData
6033112.0,Sacramento,PUBLIC,Sacramento,SIERRA ENTERPRISE ELEM.,51.0,41.0,80.3921568627451,Y,KindergartenData
6110985.0,Sacramento,PUBLIC,Sacramento,TSUKAMOTO (MARY) ELEM.,149.0,136.0,91.27516778523493,Y,KindergartenData
6107718.0,Sacramento,PUBLIC,Sacramento,UNION HOUSE ELEM.,132.0,116.0,87.87878787878788,Y,KindergartenData
6033013.0,Sacramento,PUBLIC,Sloughhouse,COSUMNES RIVER ELEM.,68.0,63.0,92.64705882352942,Y,KindergartenData
6033039.0,Sacramento,PUBLIC,Wilton,"DILLARD, C.W. ELEM.",46.0,43.0,93.47826086956522,Y,KindergartenData
6033138.0,Sacramento,PUBLIC,Elverta,ELVERTA ELEM.,29.0,25.0,86.20689655172413,Y,KindergartenData
6107965.0,Sacramento,PUBLIC,Folsom,CHAN (OAK) ELEM.,64.0,58.0,90.625,Y,KindergartenData
6118574.0,Sacramento,PUBLIC,Folsom,EMPIRE OAKS ELEMENTARY,115.0,109.0,94.78260869565216,Y,KindergartenData
6109755.0,Sacramento,PUBLIC,Folsom,FOLSOM HILLS ELEM.,108.0,101.0,93.51851851851852,Y,KindergartenData
6115638.0,Sacramento,PUBLIC,Folsom,GOLD RIDGE ELEM.,90.0,86.0,95.55555555555556,Y,KindergartenData
6033252.0,Sacramento,PUBLIC,Folsom,JUDAH (THEODORE) ELEM.,59.0,53.0,89.83050847457628,Y,KindergartenData
6112916.0,Sacramento,PUBLIC,Folsom,NATOMA STATION,84.0,72.0,85.71428571428571,Y,KindergartenData
113621.0,Sacramento,PUBLIC,Folsom,RUSSELL RANCH,95.0,90.0,94.73684210526315,Y,KindergartenData
100404.0,Sacramento,PUBLIC,Folsom,SANDRA J. GALLARDO ELEM,105.0,92.0,87.61904761904762,Y,KindergartenData
6033146.0,Sacramento,PUBLIC,Folsom,SPRENTZ (BLANCHE) ELEM.,40.0,36.0,90.0,Y,KindergartenData
6106892.0,Sacramento,PUBLIC,Folsom,SUNDAHL (CARL) ELEM.,59.0,59.0,100.0,Y,KindergartenData
6033203.0,Sacramento,PUBLIC,Mather,MATHER HEIGHTS ELEM.,61.0,54.0,88.52459016393442,Y,KindergartenData
6033153.0,Sacramento,PUBLIC,Rancho Cordova,CORDOVA GARDENS ELEM.,68.0,61.0,89.70588235294117,Y,KindergartenData
6033179.0,Sacramento,PUBLIC,Rancho Cordova,CORDOVA MEADOWS ELEM.,64.0,61.0,95.3125,Y,KindergartenData
6033187.0,Sacramento,PUBLIC,Rancho Cordova,CORDOVA VILLA ELEM.,100.0,90.0,90.0,Y,KindergartenData
111278.0,Sacramento,PUBLIC,Rancho Cordova,NAVIGATOR ELEMENTARY,101.0,86.0,85.14851485148516,Y,KindergartenData
6033229.0,Sacramento,PUBLIC,Rancho Cordova,RANCHO CORDOVA ELEM.,63.0,55.0,87.30158730158729,Y,KindergartenData
6033211.0,Sacramento,PUBLIC,Rancho Cordova,SHIELDS (PETER J.) ELEM.,61.0,51.0,83.60655737704919,Y,KindergartenData
6033278.0,Sacramento,PUBLIC,Rancho Cordova,WHITE ROCK ELEM.,79.0,76.0,96.20253164556965,Y,KindergartenData
6033286.0,Sacramento,PUBLIC,Rancho Cordova,WILLIAMSON ELEM.,96.0,71.0,73.95833333333334,Y,KindergartenData
107946.0,Sacramento,PUBLIC,Galt,LAKE CANYON ELEMENTARY,61.0,57.0,93.44262295081968,Y,KindergartenData
6114185.0,Sacramento,PUBLIC,Galt,MARENGO RANCH ELEM.,80.0,76.0,95.0,Y,KindergartenData
6110654.0,Sacramento,PUBLIC,Galt,RIVER OAKS ELEM.,88.0,82.0,93.18181818181816,Y,KindergartenData
6033310.0,Sacramento,PUBLIC,Galt,VALLEY OAKS ELEM.,93.0,91.0,97.8494623655914,Y,KindergartenData
119420.0,Sacramento,PUBLIC,Galt,VERNON E. GREER ELEMENTARY,72.0,65.0,90.2777777777778,Y,KindergartenData
6100432.0,Sacramento,PUBLIC,Sacramento,AMERICAN LAKES ELEM.,68.0,65.0,95.58823529411764,Y,KindergartenData
6107981.0,Sacramento,PUBLIC,Sacramento,BANNON CREEK ELEM.,101.0,87.0,86.13861386138613,Y,KindergartenData
116806.0,Sacramento,PUBLIC,Sacramento,H. ALLEN HIGHT ELEMENTARY,93.0,64.0,68.81720430107528,Y,KindergartenData
111138.0,Sacramento,PUBLIC,Sacramento,HERON,95.0,80.0,84.21052631578947,Y,KindergartenData
6104731.0,Sacramento,PUBLIC,Sacramento,JEFFERSON ELEM.,70.0,56.0,80.0,Y,KindergartenData
3430659.0,Sacramento,PUBLIC,Sacramento,NATOMAS CHARTER,66.0,54.0,81.81818181818183,Y,KindergartenData
6117535.0,Sacramento,PUBLIC,Sacramento,NATOMAS PARK ELEM.,128.0,117.0,91.40625,Y,KindergartenData
6118624.0,Sacramento,PUBLIC,Sacramento,TWO RIVERS ELEMENTARY,99.0,90.0,90.9090909090909,Y,KindergartenData
108860.0,Sacramento,PUBLIC,Sacramento,WESTLAKE CHARTER,100.0,86.0,86.0,Y,KindergartenData
102277.0,Sacramento,PUBLIC,Sacramento,WITTER RANCH ELEMENTARY SCHOOL,132.0,120.0,90.9090909090909,Y,KindergartenData
114660.0,Sacramento,PUBLIC,Clarksburg,DELTA ELEMENTARY CHARTER,49.0,49.0,100.0,Y,KindergartenData
6033641.0,Sacramento,PUBLIC,Courtland,BATES ELEM.,22.0,22.0,100.0,Y,KindergartenData
6033666.0,Sacramento,PUBLIC,Isleton,ISLETON ELEM.,18.0,16.0,88.88888888888891,Y,KindergartenData
